transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
512,128,588,1176,2024-05-13 09:48:22,Earned
513,128,278,0,2024-10-04 06:34:59,Redeemed
514,128,231,0,2024-04-07 16:16:36,Redeemed
515,129,0,500,2024-04-30 06:01:51,Signup Bonus
516,129,1362,2724,2024-10-25 02:14:33,Earned
517,129,451,0,2024-05-18 15:09:42,Redeemed
518,129,224,0,2024-08-19 00:18:39,Redeemed
519,129,488,0,2025-02-25 23:36:26,Redeemed
520,129,1426,2852,2024-10-31 20:25:12,Earned
521,130,0,500,2024-08-20 00:04:45,Signup Bonus
522,130,479,0,2025-01-01 02:30:54,Redeemed
523,130,370,0,2024-09-18 11:27:47,Redeemed
524,130,120,240,2024-05-09 05:03:17,Earned
525,130,166,0,2024-10-29 18:38:46,Redeemed
526,130,265,530,2025-01-22 06:18:23,Earned
527,131,0,500,2024-11-26 15:44:10,Signup Bonus
528,131,964,1928,2024-07-26 04:11:47,Earned
529,131,293,586,2024-04-29 12:01:49,Earned
530,131,200,0,2025-02-09 19:47:19,Redeemed
531,132,0,500,2024-11-02 00:38:33,Signup Bonus
532,132,184,0,2024-06-21 15:46:14,Redeemed
533,133,0,500,2024-05-09 06:53:53,Signup Bonus
534,133,1379,2758,2024-11-08 17:57:05,Earned
535,133,623,1246,2024-09-09 00:54:47,Earned
536,134,0,500,2025-01-27 23:36:23,Signup Bonus
537,134,559,1118,2024-10-27 23:21:12,Earned
538,135,0,500,2025-01-08 05:28:28,Signup Bonus
539,135,193,0,2025-01-23 23:20:38,Redeemed
540,135,1450,2900,2024-08-19 02:55:04,Earned
541,136,0,500,2024-07-10 15:08:57,Signup Bonus
542,136,401,0,2024-08-29 04:58:00,Redeemed
543,137,0,500,2024-07-06 03:29:14,Signup Bonus
544,137,1853,3706,2024-10-07 07:30:15,Earned
545,137,253,0,2024-03-26 17:33:53,Redeemed
546,137,479,0,2025-02-09 17:35:54,Redeemed
547,138,0,500,2024-07-27 12:42:32,Signup Bonus
548,138,131,0,2024-06-27 03:09:55,Redeemed
549,138,370,0,2024-04-16 01:02:30,Redeemed
550,138,1307,2614,2024-08-21 07:15:10,Earned
551,138,218,436,2024-04-13 20:13:25,Earned
552,139,0,500,2024-03-28 16:04:50,Signup Bonus
553,139,419,0,2024-07-27 16:03:53,Redeemed
554,139,1155,2310,2024-12-07 01:25:35,Earned
555,139,1208,2416,2024-03-14 23:38:23,Earned
556,139,1579,3158,2024-06-23 13:56:11,Earned
557,139,1845,3690,2024-11-21 13:08:11,Earned
558,140,0,500,2024-06-14 13:39:37,Signup Bonus
559,140,1109,2218,2024-07-08 04:37:55,Earned
560,140,1073,2146,2024-05-10 04:20:02,Earned
561,140,1435,2870,2024-03-21 06:50:55,Earned
562,140,454,0,2024-11-25 00:38:16,Redeemed
563,141,0,500,2024-10-15 05:29:36,Signup Bonus
564,141,1001,2002,2024-11-12 22:52:37,Earned
565,141,312,0,2024-10-16 14:26:36,Redeemed
566,142,0,500,2024-11-12 09:37:00,Signup Bonus
567,142,332,0,2024-03-14 18:20:14,Redeemed
568,142,420,0,2024-12-01 23:19:27,Redeemed
569,142,383,0,2024-08-24 22:50:36,Redeemed
570,143,0,500,2024-07-16 18:00:39,Signup Bonus
571,143,117,0,2024-07-13 01:36:27,Redeemed
572,143,1059,2118,2024-10-01 06:21:03,Earned
573,143,429,0,2024-09-06 08:03:49,Redeemed
574,143,194,0,2025-02-02 18:16:08,Redeemed
575,143,314,0,2025-01-18 10:13:57,Redeemed
576,144,0,500,2025-02-04 18:17:26,Signup Bonus
577,144,491,982,2024-11-20 09:40:09,Earned
578,144,891,1782,2024-10-12 05:38:00,Earned
579,145,0,500,2024-07-04 04:08:25,Signup Bonus
580,145,920,1840,2024-04-29 12:18:11,Earned
581,145,188,0,2024-04-01 22:34:32,Redeemed
582,145,464,0,2024-04-10 04:26:24,Redeemed
583,145,321,0,2024-03-28 08:23:58,Redeemed
584,146,0,500,2024-11-19 14:06:29,Signup Bonus
585,146,1761,3522,2025-02-24 08:04:31,Earned
586,147,0,500,2024-12-19 07:36:46,Signup Bonus
587,147,402,0,2024-11-25 00:49:00,Redeemed
588,147,1786,3572,2024-04-03 00:21:37,Earned
589,148,0,500,2024-08-02 06:37:46,Signup Bonus
590,148,1755,3510,2024-09-06 15:52:30,Earned
591,148,122,244,2025-01-18 23:53:13,Earned
592,148,442,0,2024-12-15 08:33:31,Redeemed
593,149,0,500,2024-11-07 17:59:18,Signup Bonus
594,149,1399,2798,2024-07-13 22:13:00,Earned
595,149,1619,3238,2024-12-11 14:56:27,Earned
596,150,0,500,2024-10-22 01:46:18,Signup Bonus
597,150,603,1206,2024-07-19 22:45:51,Earned
598,151,0,500,2024-03-29 12:45:08,Signup Bonus
599,151,351,0,2024-12-23 16:39:47,Redeemed
600,151,1161,2322,2024-10-22 03:51:08,Earned
601,151,294,0,2024-10-30 16:57:44,Redeemed
602,151,146,0,2024-07-02 03:37:35,Redeemed
603,151,178,0,2024-03-28 03:41:09,Redeemed
604,152,0,500,2025-01-15 04:54:24,Signup Bonus
605,152,1107,2214,2024-04-18 12:33:34,Earned
606,153,0,500,2024-05-04 16:19:24,Signup Bonus
607,153,1787,3574,2024-12-24 11:46:18,Earned
608,154,0,500,2024-11-30 11:37:15,Signup Bonus
609,154,189,0,2024-08-13 11:34:20,Redeemed
610,154,156,0,2024-06-30 13:23:42,Redeemed
611,155,0,500,2025-01-29 12:14:29,Signup Bonus
612,155,260,0,2025-02-02 11:09:20,Redeemed
613,155,244,0,2024-07-05 17:47:40,Redeemed
614,155,137,274,2024-05-29 02:58:04,Earned
615,156,0,500,2024-05-25 20:11:24,Signup Bonus
616,156,401,0,2024-03-18 23:34:40,Redeemed
617,156,374,748,2024-05-28 03:52:20,Earned
618,156,1759,3518,2024-12-21 12:09:06,Earned
619,157,0,500,2025-01-12 13:17:56,Signup Bonus
620,157,451,0,2024-06-17 07:37:14,Redeemed
621,157,397,0,2024-08-22 14:57:03,Redeemed
622,157,525,1050,2024-03-22 16:55:35,Earned
623,157,449,0,2024-11-27 18:57:54,Redeemed
624,158,0,500,2025-01-26 13:44:36,Signup Bonus
625,158,392,0,2024-07-24 06:36:19,Redeemed
626,158,319,638,2024-09-04 03:16:17,Earned
627,159,0,500,2024-04-30 05:03:49,Signup Bonus
628,159,172,0,2024-10-05 14:15:17,Redeemed
629,160,0,500,2025-01-14 05:08:02,Signup Bonus
630,160,107,0,2024-05-31 06:52:50,Redeemed
631,160,426,0,2024-03-08 08:59:51,Redeemed
632,161,0,500,2024-03-08 12:26:21,Signup Bonus
633,161,196,0,2025-01-19 16:30:18,Redeemed
634,161,319,0,2025-01-02 20:53:47,Redeemed
635,161,376,0,2024-10-04 13:51:18,Redeemed
636,161,202,0,2024-03-07 09:44:31,Redeemed
637,162,0,500,2024-09-29 20:23:40,Signup Bonus
638,162,1349,2698,2024-12-31 20:28:25,Earned
639,163,0,500,2024-09-08 16:01:12,Signup Bonus
640,163,135,0,2024-08-29 14:48:23,Redeemed
641,163,417,834,2024-12-24 14:51:46,Earned
642,163,103,206,2024-11-30 05:04:32,Earned
643,163,148,0,2024-07-06 11:18:51,Redeemed
644,164,0,500,2024-04-22 08:46:53,Signup Bonus
645,164,1672,3344,2024-09-29 13:47:03,Earned
646,164,413,0,2025-02-02 05:29:44,Redeemed
647,164,1735,3470,2024-05-18 04:50:38,Earned
648,164,359,0,2024-11-08 20:40:54,Redeemed
649,165,0,500,2024-04-13 04:12:44,Signup Bonus
650,165,442,0,2024-06-14 14:57:04,Redeemed
651,166,0,500,2024-06-07 11:14:15,Signup Bonus
652,166,934,1868,2024-06-15 10:25:31,Earned
653,166,1392,2784,2024-03-10 03:11:15,Earned
654,166,271,0,2024-07-28 07:10:34,Redeemed
655,166,197,0,2024-10-30 22:15:09,Redeemed
656,167,0,500,2024-12-14 16:27:07,Signup Bonus
657,167,139,278,2024-08-15 20:13:51,Earned
658,167,366,0,2024-06-12 19:31:48,Redeemed
659,167,474,948,2024-08-20 09:34:33,Earned
660,168,0,500,2024-08-05 07:06:26,Signup Bonus
661,168,1507,3014,2024-05-20 22:22:43,Earned
662,168,443,0,2024-04-22 01:26:14,Redeemed
663,168,355,0,2024-04-15 17:20:18,Redeemed
664,169,0,500,2025-01-22 18:14:31,Signup Bonus
665,169,490,980,2024-06-30 03:57:43,Earned
666,169,444,0,2024-03-16 02:58:05,Redeemed
667,169,171,342,2024-03-26 11:00:21,Earned
668,169,123,0,2024-10-23 23:39:31,Redeemed
669,170,0,500,2024-09-20 11:33:04,Signup Bonus
670,170,1120,2240,2024-10-22 12:43:19,Earned
671,170,171,0,2025-02-08 20:42:33,Redeemed
672,170,463,926,2024-08-20 01:11:05,Earned
673,170,352,0,2024-08-09 00:20:44,Redeemed
674,171,0,500,2024-04-23 17:51:33,Signup Bonus
675,171,1709,3418,2024-10-30 13:04:05,Earned
676,171,388,776,2024-10-14 12:20:52,Earned
677,171,157,314,2024-06-05 10:31:49,Earned
678,171,388,776,2025-02-11 02:58:44,Earned
679,171,1854,3708,2024-10-31 12:12:14,Earned
680,172,0,500,2024-09-10 16:05:18,Signup Bonus
681,172,651,1302,2024-06-27 02:16:32,Earned
682,172,1014,2028,2024-06-01 16:57:08,Earned
683,172,1598,3196,2024-12-12 13:52:56,Earned
684,173,0,500,2024-10-12 22:23:53,Signup Bonus
685,173,826,1652,2024-07-13 10:06:19,Earned
686,173,1262,2524,2024-10-14 06:46:01,Earned
687,173,448,0,2025-02-08 10:46:00,Redeemed
688,173,716,1432,2024-07-19 04:01:21,Earned
689,173,981,1962,2024-12-25 00:59:18,Earned
690,174,0,500,2024-12-05 19:11:43,Signup Bonus
691,174,1028,2056,2024-04-07 23:01:50,Earned
692,174,851,1702,2024-10-16 04:09:44,Earned
693,175,0,500,2024-05-09 01:41:08,Signup Bonus
694,175,337,0,2024-05-07 00:06:33,Redeemed
695,175,1982,3964,2024-06-09 13:07:10,Earned
696,175,1072,2144,2024-11-23 20:01:19,Earned
697,176,0,500,2024-05-21 09:27:50,Signup Bonus
698,176,416,0,2025-02-20 06:17:24,Redeemed
699,176,545,1090,2024-11-12 03:11:08,Earned
700,176,127,254,2024-10-23 03:43:57,Earned
701,176,376,0,2024-12-13 18:46:40,Redeemed
702,177,0,500,2024-05-03 15:37:54,Signup Bonus
703,177,1589,3178,2024-03-23 01:17:18,Earned
704,178,0,500,2024-05-20 15:59:08,Signup Bonus
705,178,387,0,2024-11-24 23:02:28,Redeemed
706,178,1724,3448,2025-03-03 21:34:56,Earned
707,178,1974,3948,2024-07-03 12:41:14,Earned
708,179,0,500,2024-12-03 15:30:35,Signup Bonus
709,179,239,0,2024-03-31 09:42:32,Redeemed
710,179,1423,2846,2024-03-14 17:40:51,Earned
711,180,0,500,2024-10-06 01:38:54,Signup Bonus
712,180,261,0,2024-06-01 06:52:28,Redeemed
713,181,0,500,2025-01-03 10:36:26,Signup Bonus
714,181,305,0,2024-08-19 08:56:25,Redeemed
715,181,1382,2764,2024-09-07 22:24:08,Earned
716,181,443,0,2025-02-17 00:49:58,Redeemed
717,181,355,0,2025-03-06 12:30:08,Redeemed
718,182,0,500,2024-10-20 00:17:42,Signup Bonus
719,182,1413,2826,2024-05-09 06:20:12,Earned
720,182,1463,2926,2024-05-20 14:17:18,Earned
721,182,1905,3810,2024-09-12 20:41:11,Earned
722,183,0,500,2024-07-07 10:32:16,Signup Bonus
723,183,876,1752,2024-07-30 18:03:26,Earned
724,183,442,884,2024-11-03 03:00:10,Earned
725,183,426,0,2025-02-23 23:16:31,Redeemed
726,184,0,500,2024-06-08 14:28:32,Signup Bonus
727,184,165,0,2024-10-05 21:30:04,Redeemed
728,184,567,1134,2024-09-22 09:53:47,Earned
729,184,369,0,2024-04-21 09:35:44,Redeemed
730,184,156,0,2024-05-04 02:57:51,Redeemed
731,185,0,500,2024-12-28 13:47:40,Signup Bonus
732,185,657,1314,2024-09-27 04:39:18,Earned
733,185,646,1292,2024-05-14 05:17:35,Earned
734,186,0,500,2024-03-24 00:00:39,Signup Bonus
735,186,939,1878,2024-11-19 20:35:58,Earned
736,186,196,0,2024-12-06 04:19:23,Redeemed
737,186,447,0,2024-08-11 13:15:29,Redeemed
738,187,0,500,2024-07-10 09:11:27,Signup Bonus
739,187,1614,3228,2024-04-18 04:11:06,Earned
740,187,492,0,2024-06-17 05:59:50,Redeemed
741,187,465,0,2024-08-03 03:29:49,Redeemed
742,187,1671,3342,2024-10-16 07:15:37,Earned
743,187,1658,3316,2024-06-18 09:40:22,Earned
744,188,0,500,2024-05-12 16:30:16,Signup Bonus
745,188,341,0,2025-02-11 12:10:34,Redeemed
746,188,152,0,2025-01-22 13:45:36,Redeemed
747,188,439,0,2024-04-10 07:34:08,Redeemed
748,188,102,0,2024-11-22 23:29:17,Redeemed
749,188,1865,3730,2025-02-12 06:09:31,Earned
750,189,0,500,2025-01-23 13:12:44,Signup Bonus
751,189,195,0,2024-03-22 17:50:31,Redeemed
752,189,108,216,2024-10-20 19:50:45,Earned
753,189,1153,2306,2024-11-24 15:25:31,Earned
754,189,208,0,2024-06-04 23:24:16,Redeemed
755,189,175,0,2024-10-24 14:35:21,Redeemed
756,190,0,500,2025-01-25 06:28:22,Signup Bonus
757,190,346,0,2024-06-06 12:05:03,Redeemed
758,190,344,688,2024-12-25 16:07:47,Earned
759,190,468,0,2024-09-14 02:58:35,Redeemed
760,191,0,500,2024-10-07 12:53:57,Signup Bonus
761,191,207,0,2024-10-10 03:40:31,Redeemed
762,191,977,1954,2024-09-25 22:32:56,Earned
763,191,385,770,2024-06-06 23:05:10,Earned
764,191,177,0,2024-10-06 10:05:27,Redeemed
765,192,0,500,2024-06-15 07:11:12,Signup Bonus
766,192,458,0,2025-03-04 18:02:49,Redeemed
767,192,452,0,2024-07-16 22:27:06,Redeemed
768,193,0,500,2024-03-30 09:30:23,Signup Bonus
769,193,314,0,2024-03-28 13:08:56,Redeemed
770,193,325,650,2025-02-14 17:14:49,Earned
771,194,0,500,2024-03-29 23:52:22,Signup Bonus
772,194,464,0,2024-03-30 23:19:35,Redeemed
773,194,120,0,2024-12-30 02:48:26,Redeemed
774,195,0,500,2024-04-22 14:09:05,Signup Bonus
775,195,490,0,2024-06-13 05:34:32,Redeemed
776,196,0,500,2024-03-30 21:48:01,Signup Bonus
777,196,1950,3900,2024-06-27 02:03:42,Earned
778,196,174,0,2024-08-04 14:27:44,Redeemed
779,197,0,500,2024-09-20 06:18:47,Signup Bonus
780,197,1388,2776,2024-06-11 15:29:43,Earned
781,197,1436,2872,2024-05-22 02:17:14,Earned
782,197,297,0,2024-03-11 07:25:09,Redeemed
783,198,0,500,2024-11-16 19:40:20,Signup Bonus
784,198,1094,2188,2024-08-19 20:03:28,Earned
785,199,0,500,2024-09-06 00:10:18,Signup Bonus
786,199,500,0,2024-04-17 15:35:04,Redeemed
787,199,1649,3298,2024-08-18 04:16:37,Earned
788,199,481,0,2025-02-12 02:15:48,Redeemed
789,199,267,0,2025-01-23 13:36:08,Redeemed
790,200,0,500,2024-06-29 22:06:47,Signup Bonus
791,200,132,0,2024-06-07 00:04:30,Redeemed
792,200,166,0,2024-05-09 07:25:13,Redeemed
793,201,0,500,2024-03-07 01:02:50,Signup Bonus
794,201,1501,3002,2024-07-07 01:51:19,Earned
795,201,611,1222,2024-03-24 20:12:40,Earned
796,201,691,1382,2025-02-28 22:42:53,Earned
797,201,425,0,2024-11-25 16:55:56,Redeemed
798,202,0,500,2024-05-25 21:07:50,Signup Bonus
799,202,552,1104,2024-07-13 04:25:03,Earned
800,202,321,0,2024-10-17 23:51:53,Redeemed
801,202,1237,2474,2024-03-28 05:57:43,Earned
802,202,337,674,2024-04-03 19:46:40,Earned
803,202,535,1070,2025-01-31 18:55:52,Earned
804,203,0,500,2024-09-10 21:07:00,Signup Bonus
805,203,277,0,2024-04-30 08:24:01,Redeemed
806,203,951,1902,2024-07-08 09:30:50,Earned
807,204,0,500,2024-06-08 16:14:09,Signup Bonus
808,204,467,0,2024-08-18 00:06:02,Redeemed
809,204,1987,3974,2024-12-24 12:42:11,Earned
810,204,1743,3486,2024-08-21 00:29:39,Earned
811,205,0,500,2025-01-21 08:06:12,Signup Bonus
812,205,405,810,2024-08-22 03:26:11,Earned
813,205,452,0,2024-08-01 03:49:17,Redeemed
814,206,0,500,2024-03-13 16:17:46,Signup Bonus
815,206,196,0,2024-12-13 05:33:01,Redeemed
816,206,467,0,2024-11-27 07:14:52,Redeemed
817,206,1756,3512,2024-08-21 15:07:18,Earned
818,206,162,324,2024-06-27 09:36:14,Earned
819,206,308,616,2024-08-31 00:23:13,Earned
820,207,0,500,2024-07-14 21:56:43,Signup Bonus
821,207,572,1144,2024-03-26 21:13:18,Earned
822,207,138,0,2024-07-09 05:44:44,Redeemed
823,207,630,1260,2024-06-02 11:28:50,Earned
824,207,334,0,2024-10-02 01:12:30,Redeemed
825,207,1795,3590,2024-10-20 04:03:33,Earned
826,208,0,500,2024-12-31 12:35:49,Signup Bonus
827,208,160,0,2024-09-25 06:54:09,Redeemed
828,208,1984,3968,2024-12-07 07:10:24,Earned
829,208,243,0,2024-11-20 16:29:46,Redeemed
830,209,0,500,2024-09-26 20:51:00,Signup Bonus
831,209,353,0,2024-12-05 12:34:17,Redeemed
832,209,307,614,2024-05-17 20:24:15,Earned
833,209,739,1478,2024-11-16 01:50:22,Earned
834,209,292,0,2024-03-25 20:54:57,Redeemed
835,209,1398,2796,2024-06-14 09:46:31,Earned
836,210,0,500,2024-12-11 04:18:41,Signup Bonus
837,210,1628,3256,2024-04-12 12:55:55,Earned
838,210,218,0,2024-04-13 00:04:02,Redeemed
839,210,441,0,2024-04-07 11:16:38,Redeemed
840,211,0,500,2024-11-06 15:25:18,Signup Bonus
841,211,1362,2724,2024-06-04 15:16:39,Earned
842,211,1578,3156,2024-09-28 05:48:04,Earned
843,211,1132,2264,2024-11-29 16:27:27,Earned
844,211,453,0,2024-11-05 03:46:44,Redeemed
845,211,284,0,2024-10-10 11:38:19,Redeemed
846,212,0,500,2024-06-12 14:42:40,Signup Bonus
847,212,253,0,2024-09-30 18:51:12,Redeemed
848,212,1415,2830,2024-09-08 06:09:57,Earned
849,212,902,1804,2024-09-25 20:51:23,Earned
850,212,886,1772,2024-12-25 18:43:10,Earned
851,213,0,500,2024-04-04 21:33:51,Signup Bonus
852,213,1909,3818,2024-10-09 19:01:50,Earned
853,213,379,0,2025-01-27 11:03:10,Redeemed
854,214,0,500,2024-06-02 21:57:23,Signup Bonus
855,214,1887,3774,2024-09-12 11:18:28,Earned
856,215,0,500,2024-05-27 18:52:15,Signup Bonus
857,215,1319,2638,2024-09-03 00:21:20,Earned
858,215,1300,2600,2025-01-25 18:06:25,Earned
859,215,343,0,2024-05-21 00:58:14,Redeemed
860,215,481,0,2024-07-02 05:25:09,Redeemed
861,215,951,1902,2025-02-12 20:41:46,Earned
862,216,0,500,2024-11-21 18:32:01,Signup Bonus
863,216,187,0,2025-02-16 13:51:44,Redeemed
864,216,141,282,2024-12-23 14:35:15,Earned
865,216,240,0,2025-01-29 16:53:57,Redeemed
866,216,134,268,2024-06-16 12:27:02,Earned
867,216,405,0,2025-01-04 22:11:22,Redeemed
868,217,0,500,2024-12-22 17:40:50,Signup Bonus
869,217,136,0,2024-05-07 08:56:56,Redeemed
870,217,387,0,2024-05-30 08:34:53,Redeemed
871,218,0,500,2024-07-26 12:30:59,Signup Bonus
872,218,502,1004,2024-03-26 02:11:54,Earned
873,218,217,0,2024-12-03 06:52:35,Redeemed
874,218,1498,2996,2024-09-01 21:28:06,Earned
875,218,824,1648,2024-10-22 00:14:36,Earned
876,218,1841,3682,2024-12-14 00:43:36,Earned
877,219,0,500,2024-05-22 18:37:33,Signup Bonus
878,219,1370,2740,2024-10-15 04:39:06,Earned
879,220,0,500,2024-08-24 11:14:26,Signup Bonus
880,220,172,0,2024-07-05 15:40:56,Redeemed
881,221,0,500,2024-07-30 14:37:46,Signup Bonus
882,221,1124,2248,2024-05-10 08:22:29,Earned
883,221,908,1816,2025-01-17 13:13:59,Earned
884,221,1361,2722,2024-07-12 11:17:41,Earned
885,222,0,500,2024-04-21 12:15:18,Signup Bonus
886,222,328,0,2025-01-10 20:49:04,Redeemed
887,223,0,500,2024-09-21 18:12:52,Signup Bonus
888,223,1042,2084,2024-05-20 07:21:19,Earned
889,224,0,500,2024-05-22 17:46:48,Signup Bonus
890,224,146,0,2025-02-11 19:51:40,Redeemed
891,224,108,0,2024-08-20 18:02:32,Redeemed
892,224,1208,2416,2024-12-22 02:28:40,Earned
893,224,290,0,2025-02-04 11:32:29,Redeemed
894,224,434,0,2024-04-13 02:57:43,Redeemed
895,225,0,500,2024-07-29 15:10:22,Signup Bonus
896,225,286,0,2024-10-24 18:55:44,Redeemed
897,225,1387,2774,2024-04-10 11:51:20,Earned
898,225,287,0,2024-04-26 16:26:40,Redeemed
899,225,190,0,2025-01-28 05:34:17,Redeemed
900,226,0,500,2024-11-06 07:58:30,Signup Bonus
901,226,1095,2190,2024-06-13 16:09:36,Earned
902,226,1780,3560,2024-04-09 11:40:31,Earned
903,227,0,500,2024-03-17 02:30:09,Signup Bonus
904,227,1069,2138,2024-11-12 12:31:08,Earned
905,227,386,0,2024-05-08 23:44:35,Redeemed
906,228,0,500,2025-01-29 14:44:44,Signup Bonus
907,228,520,1040,2024-11-22 07:24:04,Earned
908,228,220,0,2024-07-08 08:16:03,Redeemed
909,228,395,0,2024-12-12 08:13:19,Redeemed
910,228,152,0,2024-09-08 02:23:35,Redeemed
911,229,0,500,2024-05-21 22:52:15,Signup Bonus
912,229,366,0,2024-05-09 12:32:55,Redeemed
913,229,340,0,2024-12-30 09:01:39,Redeemed
914,229,479,958,2024-07-13 08:47:11,Earned
915,229,1921,3842,2024-03-19 01:13:36,Earned
916,230,0,500,2024-06-02 07:57:14,Signup Bonus
917,230,1705,3410,2024-03-15 22:50:27,Earned
918,230,197,0,2024-03-23 18:49:19,Redeemed
919,230,1282,2564,2024-11-24 00:20:21,Earned
920,230,307,0,2024-07-15 02:31:30,Redeemed
921,230,451,0,2024-03-07 14:35:02,Redeemed
922,231,0,500,2024-11-14 23:29:45,Signup Bonus
923,231,496,0,2024-07-20 06:26:04,Redeemed
924,231,661,1322,2024-11-17 11:29:56,Earned
925,231,440,0,2025-02-02 13:27:29,Redeemed
926,231,464,0,2024-08-31 15:35:09,Redeemed
927,231,465,0,2024-11-22 20:04:25,Redeemed
928,232,0,500,2024-10-23 22:36:29,Signup Bonus
929,232,245,0,2024-12-07 23:21:18,Redeemed
930,232,1137,2274,2024-03-08 02:26:48,Earned
931,232,1646,3292,2024-03-16 11:29:06,Earned
932,232,251,0,2024-06-01 17:26:39,Redeemed
933,232,398,0,2024-07-31 06:57:24,Redeemed
934,233,0,500,2024-06-15 15:21:38,Signup Bonus
935,233,103,0,2024-11-24 19:58:23,Redeemed
936,233,1525,3050,2024-11-04 20:26:28,Earned
937,233,213,0,2024-11-10 22:52:10,Redeemed
938,233,714,1428,2024-03-09 22:59:03,Earned
939,234,0,500,2024-06-10 05:03:44,Signup Bonus
940,234,1934,3868,2024-05-29 11:25:41,Earned
941,235,0,500,2024-07-15 06:35:23,Signup Bonus
942,235,1286,2572,2025-01-04 03:14:40,Earned
943,235,1792,3584,2024-05-01 15:13:38,Earned
944,235,298,0,2024-11-28 17:48:27,Redeemed
945,235,477,0,2024-04-27 03:28:57,Redeemed
946,236,0,500,2024-08-12 19:15:20,Signup Bonus
947,236,388,0,2025-02-27 16:21:28,Redeemed
948,236,1679,3358,2024-08-02 23:10:49,Earned
949,236,411,0,2024-04-07 17:41:59,Redeemed
950,236,175,0,2024-09-25 09:16:52,Redeemed
951,237,0,500,2024-03-25 18:54:32,Signup Bonus
952,237,127,254,2024-11-01 22:10:06,Earned
953,238,0,500,2024-07-11 12:30:20,Signup Bonus
954,238,424,0,2024-09-21 04:44:44,Redeemed
955,238,1018,2036,2024-05-04 14:42:42,Earned
956,238,1003,2006,2024-04-29 08:17:15,Earned
957,239,0,500,2024-12-28 02:09:05,Signup Bonus
958,239,1586,3172,2024-08-21 15:43:08,Earned
959,239,256,0,2024-04-01 07:04:17,Redeemed
960,239,296,592,2024-12-04 05:13:56,Earned
961,239,149,0,2025-01-18 23:06:11,Redeemed
962,240,0,500,2024-10-29 14:44:25,Signup Bonus
963,240,361,0,2025-02-23 19:24:25,Redeemed
964,240,1826,3652,2024-08-18 16:21:56,Earned
965,240,415,0,2025-02-21 08:55:13,Redeemed
966,241,0,500,2024-07-22 19:30:24,Signup Bonus
967,241,1341,2682,2024-06-23 08:14:55,Earned
968,242,0,500,2024-07-13 20:23:23,Signup Bonus
969,242,386,0,2024-04-04 13:12:02,Redeemed
970,243,0,500,2024-04-07 20:53:34,Signup Bonus
971,243,229,458,2024-05-24 19:25:30,Earned
972,243,1443,2886,2025-01-03 17:13:05,Earned
973,243,130,0,2024-12-16 23:38:58,Redeemed
974,243,1899,3798,2025-01-30 13:11:35,Earned
975,244,0,500,2024-10-07 06:17:07,Signup Bonus
976,244,105,0,2024-09-28 21:51:45,Redeemed
977,244,440,0,2025-01-07 00:40:09,Redeemed
978,244,994,1988,2025-02-22 05:29:20,Earned
979,244,164,0,2024-04-25 23:44:13,Redeemed
980,245,0,500,2024-12-27 11:44:49,Signup Bonus
981,245,200,0,2024-08-02 13:04:56,Redeemed
982,246,0,500,2025-01-23 03:32:24,Signup Bonus
983,246,191,0,2024-07-13 08:31:14,Redeemed
984,246,125,0,2024-12-09 07:41:39,Redeemed
985,246,190,0,2024-11-27 04:54:41,Redeemed
986,247,0,500,2024-03-10 06:54:26,Signup Bonus
987,247,246,0,2024-11-30 04:57:06,Redeemed
988,247,373,0,2024-10-04 01:25:18,Redeemed
989,247,1587,3174,2024-11-20 12:49:45,Earned
990,248,0,500,2024-12-08 11:57:27,Signup Bonus
991,248,121,0,2024-04-04 22:33:53,Redeemed
992,248,375,0,2024-04-15 04:04:38,Redeemed
993,248,1997,3994,2024-07-01 02:47:40,Earned
994,248,153,0,2024-08-01 11:22:58,Redeemed
995,248,132,264,2024-12-28 11:36:04,Earned
996,249,0,500,2024-04-22 07:56:40,Signup Bonus
997,249,905,1810,2024-04-21 16:35:08,Earned
998,249,397,0,2025-01-30 15:20:34,Redeemed
999,250,0,500,2024-07-21 12:28:01,Signup Bonus
1000,250,412,0,2024-05-23 10:44:25,Redeemed
