booking_id,user_id,show_id,booking_datetime,total_cost
611,369,516,2025-03-12 17:31:08,600
612,4271,286,2025-02-07 01:42:46,200
613,2274,2719,2025-02-26 03:03:54,740
614,269,3522,2025-03-15 00:43:03,1092
615,4836,1648,2025-03-23 02:27:05,1311
616,2960,3263,2025-03-21 20:57:34,1284
617,1648,2951,2025-02-20 11:40:49,1246
618,3162,2293,2025-02-21 00:13:19,1431
619,2158,3519,2025-03-16 23:55:10,331
620,2647,830,2025-01-26 21:32:01,1116
621,1089,679,2025-03-12 01:54:55,1043
622,1953,132,2025-03-20 14:43:50,1075
623,4418,3860,2025-03-23 18:34:05,200
624,1385,3431,2025-03-02 05:38:17,1255
625,379,1547,2025-02-25 22:17:11,673
626,4724,1390,2025-03-24 02:47:12,301
627,4711,3082,2025-02-01 18:43:20,791
628,2987,1946,2025-02-17 04:20:44,600
629,3551,211,2025-02-20 10:25:16,1280
630,133,2016,2025-04-03 12:00:14,600
631,1328,2016,2025-03-27 00:00:14,1018
632,4780,3349,2025-02-19 11:23:41,400
633,4620,669,2025-03-08 23:58:28,400
634,2463,3140,2025-02-11 13:51:13,740
635,1563,783,2025-02-06 05:51:25,1012
636,1192,3147,2025-03-06 22:39:27,700
637,3855,3154,2025-03-13 03:48:12,1071
638,2149,216,2025-02-05 03:34:14,1141
639,1557,3466,2025-02-23 05:45:32,1131
640,2740,2941,2025-02-23 17:01:35,1276
641,1828,604,2025-01-24 21:04:51,508
642,1599,2447,2025-03-13 21:22:59,838
643,4027,1274,2025-02-04 08:28:25,761
644,2894,921,2025-02-06 05:41:41,756
645,1035,2468,2025-03-29 00:04:26,200
646,2331,551,2025-03-15 06:59:39,910
647,3243,6,2025-02-17 16:18:33,600
648,3860,1056,2025-03-14 07:36:37,1139
649,2504,3337,2025-02-19 16:58:03,1246
650,1805,560,2025-03-01 11:35:59,800
651,1108,1322,2025-02-01 19:24:07,558
652,1127,3325,2025-02-06 03:28:30,1000
653,4234,919,2025-02-17 01:58:51,1430
654,3251,1413,2025-02-11 16:26:06,1416
655,3191,3706,2025-02-26 00:20:20,800
656,485,1847,2025-02-23 05:58:17,1407
657,4573,1445,2025-02-26 09:45:24,910
658,2318,1613,2025-03-07 06:10:16,400
659,2406,784,2025-03-12 01:52:57,1000
660,1521,2653,2025-02-17 13:00:07,800
661,3002,1983,2025-03-09 12:42:46,550
662,1641,3460,2025-03-26 11:08:00,838
663,636,3983,2025-03-20 13:00:16,400
664,400,1857,2025-03-25 22:48:04,644
665,2085,264,2025-02-23 22:11:41,200
666,1056,443,2025-02-25 11:54:55,672
667,666,1670,2025-02-15 11:50:15,600
668,1955,3529,2025-03-03 13:29:04,400
669,1643,77,2025-02-27 14:29:59,1266
670,1673,311,2025-02-16 19:28:20,741
671,1761,2805,2025-01-24 16:38:43,200
672,1207,1539,2025-02-19 04:47:07,400
673,333,2153,2025-02-04 03:46:13,200
674,4267,1975,2025-01-31 04:49:32,831
675,3488,1902,2025-03-17 00:04:08,965
676,2976,1269,2025-03-06 05:32:01,1000
677,707,790,2025-02-14 17:55:24,622
678,3033,1952,2025-03-25 19:57:24,612
679,1438,723,2025-01-29 21:38:20,600
680,4998,747,2025-02-04 21:54:20,1223
681,1385,2541,2025-03-18 10:07:19,1032
682,1886,275,2025-01-26 16:06:57,400
683,483,862,2025-02-07 21:50:59,354
684,251,1634,2025-03-02 17:45:58,600
685,430,1546,2025-03-01 06:49:38,800
686,4068,1785,2025-03-22 02:24:27,600
687,1799,2237,2025-02-15 03:07:50,800
688,2059,3268,2025-03-07 05:08:36,600
689,1858,839,2025-03-09 13:20:01,1208
690,1260,1707,2025-03-18 23:36:34,716
691,4098,1167,2025-03-12 11:42:15,200
692,1991,3066,2025-03-01 13:37:20,800
693,873,1121,2025-03-20 19:12:03,1208
694,4189,2395,2025-03-17 15:36:16,452
695,3061,656,2025-02-26 23:48:08,1155
696,3042,909,2025-02-27 10:43:47,200
697,26,1240,2025-02-06 06:29:45,1280
698,711,692,2025-01-31 03:08:53,1197
699,1655,1345,2025-01-27 06:16:42,701
700,1945,1421,2025-03-25 08:48:29,200
701,3882,3551,2025-01-28 05:30:20,600
702,3307,434,2025-02-17 04:58:11,600
703,4335,3304,2025-03-29 17:02:42,200
704,572,3267,2025-02-26 20:45:37,716
705,3180,2310,2025-02-13 22:16:05,800
706,1836,282,2025-03-22 03:07:55,736
707,2248,2975,2025-02-22 02:28:51,616
708,363,2174,2025-02-25 06:23:30,581
709,3916,3428,2025-03-26 10:38:16,600
710,71,611,2025-03-22 22:23:36,200
711,4977,1433,2025-03-23 07:47:00,800
712,85,2366,2025-02-18 18:03:09,600
713,3254,3454,2025-01-23 10:32:57,600
714,1839,3125,2025-02-23 02:36:23,668
715,1295,1501,2025-02-07 14:01:08,947
716,3104,3246,2025-02-19 04:28:29,514
717,3680,3292,2025-02-17 00:06:19,600
718,4396,1419,2025-02-12 08:50:22,1251
719,4506,2895,2025-03-12 02:31:14,1228
720,171,3187,2025-02-05 15:29:48,800
721,1057,3048,2025-02-22 15:09:36,1112
722,1059,24,2025-02-15 15:53:22,1350
723,4893,2840,2025-03-15 04:12:59,881
724,979,350,2025-02-05 06:56:48,609
725,3685,3195,2025-02-14 16:28:54,1000
726,3173,3751,2025-02-08 13:55:48,776
727,1068,1384,2025-02-14 14:06:12,800
728,2140,3341,2025-02-09 10:29:49,422
729,1005,1060,2025-02-04 01:14:46,944
730,918,1532,2025-02-25 17:45:17,800
731,4669,3534,2025-03-02 06:35:37,1279
732,1821,2210,2025-03-20 10:55:07,600
733,509,2364,2025-02-24 06:03:33,1000
734,3180,3507,2025-03-13 19:38:46,1212
735,129,3409,2025-02-15 21:14:33,1133
736,1720,3566,2025-03-22 08:39:16,400
737,2795,274,2025-03-13 17:00:33,302
738,2934,3120,2025-02-10 21:28:29,400
739,2170,1070,2025-02-10 20:42:13,1000
740,4693,1694,2025-01-29 21:37:54,795
741,2146,3933,2025-02-05 22:58:41,1005
742,3620,3952,2025-03-23 12:53:13,600
743,282,2628,2025-03-05 19:29:54,389
744,92,424,2025-02-18 23:06:56,400
745,2467,3134,2025-02-27 18:43:06,200
746,3284,428,2025-01-27 22:05:23,800
747,365,551,2025-03-13 14:59:39,600
748,97,616,2025-02-23 12:41:31,1000
749,4064,1622,2025-02-01 08:42:40,1100
750,2722,1124,2025-03-01 16:29:43,873
751,2006,1053,2025-03-10 05:30:35,566
752,3565,722,2025-02-25 08:13:24,600
753,2003,2563,2025-03-05 16:53:37,1487
754,2163,2970,2025-03-04 04:03:37,985
755,3247,1398,2025-02-01 13:03:12,1070
756,4935,2306,2025-03-14 01:41:33,1015
757,2476,2309,2025-01-31 23:50:46,800
758,3958,2452,2025-02-01 22:57:35,400
759,4710,1955,2025-02-13 00:20:59,1193
760,3521,2157,2025-02-04 17:23:35,200
761,4864,3934,2025-03-11 19:43:08,1000
762,2100,2659,2025-02-28 14:43:34,1488
763,2258,2431,2025-02-15 15:46:38,861
764,943,395,2025-02-01 23:03:07,949
765,4431,371,2025-03-25 05:16:33,579
766,4944,2318,2025-02-15 08:14:33,754
767,10,493,2025-03-17 07:52:05,1253
768,2472,2431,2025-02-09 23:46:38,768
769,615,3378,2025-03-08 08:01:25,728
770,1023,1790,2025-03-09 17:56:42,867
771,967,3729,2025-03-06 01:02:02,400
772,3586,2040,2025-03-14 23:04:40,322
773,2819,2230,2025-03-04 00:02:22,1408
774,347,1738,2025-03-02 19:51:37,1491
775,2499,1747,2025-02-10 20:54:18,461
776,4100,950,2025-03-11 05:12:01,859
777,4582,2171,2025-01-31 10:37:09,886
778,3683,227,2025-03-10 13:16:14,557
779,3636,75,2025-02-27 10:59:09,730
780,3764,3410,2025-02-13 16:55:56,759
781,4796,967,2025-02-27 20:08:20,800
782,4948,2074,2025-02-06 12:47:13,780
783,2038,2547,2025-02-24 10:03:14,893
784,2857,2623,2025-02-02 08:34:38,626
785,1179,3087,2025-02-03 04:59:39,796
786,418,3576,2025-02-25 01:16:52,200
787,898,3385,2025-02-05 23:56:29,400
788,3235,3210,2025-03-21 09:38:46,629
789,1725,656,2025-02-26 12:48:08,600
790,2447,584,2025-03-06 18:30:41,399
791,585,2042,2025-02-11 01:45:39,400
792,2091,3622,2025-03-25 09:22:24,600
793,4290,1672,2025-03-28 04:39:21,1000
794,2802,2764,2025-02-15 04:59:04,800
795,3019,2486,2025-02-05 04:29:05,1000
796,3591,2612,2025-01-31 13:13:57,200
797,3430,3931,2025-03-03 00:11:02,400
798,4362,336,2025-02-16 11:35:23,1231
799,4888,3119,2025-02-17 15:05:02,400
800,1895,3282,2025-02-27 23:09:35,527
801,2907,3246,2025-02-26 12:28:29,200
802,970,2526,2025-03-10 01:33:13,400
803,3967,3704,2025-03-14 05:09:42,568
804,1887,1291,2025-03-25 21:33:56,593
805,420,225,2025-02-05 03:35:56,1061
806,4143,513,2025-03-21 18:46:27,788
807,625,1332,2025-03-02 01:52:12,1000
808,2723,3171,2025-03-09 08:58:35,200
809,4975,1112,2025-02-01 08:02:44,1491
810,2525,2482,2025-03-05 11:35:32,530
811,1749,1610,2025-02-27 23:42:53,792
812,1029,437,2025-02-09 11:24:58,753
813,3734,3213,2025-02-10 00:40:25,1291
814,2478,2768,2025-01-31 22:30:30,517
815,4498,2722,2025-01-30 12:40:13,669
816,2155,3942,2025-02-27 03:25:42,1351
817,4163,784,2025-03-01 21:52:57,934
818,2121,1972,2025-02-26 17:20:07,1279
819,4239,2313,2025-03-18 21:46:46,801
820,1729,2093,2025-02-13 14:43:21,519
821,2875,2826,2025-02-28 06:06:43,1376
822,4300,1883,2025-02-27 12:46:24,663
823,3168,2014,2025-03-20 06:52:50,800
824,4669,3677,2025-02-09 15:25:02,600
825,3911,32,2025-01-25 11:29:31,974
826,487,160,2025-02-24 00:21:10,1387
827,3753,284,2025-03-18 03:32:13,1026
828,4148,2889,2025-03-25 11:41:15,1352
829,526,3513,2025-02-03 14:17:11,526
830,3550,1706,2025-03-25 04:08:50,800
831,2979,1701,2025-02-11 20:44:32,651
832,2974,2692,2025-03-29 12:58:00,1084
833,3041,412,2025-02-09 06:51:22,614
834,924,3706,2025-02-24 06:20:20,800
835,1889,131,2025-03-06 02:04:17,800
836,4716,693,2025-03-03 14:53:02,1169
837,1703,1504,2025-03-08 00:23:28,1177
838,2516,2516,2025-03-17 17:52:09,600
839,3029,626,2025-03-04 09:22:20,1095
840,190,2867,2025-02-14 14:48:32,1393
841,4788,2766,2025-03-20 01:56:19,450
842,2822,3013,2025-02-11 07:48:46,1027
843,4098,1794,2025-03-03 00:09:33,400
844,3600,2080,2025-02-20 12:06:05,1080
845,2682,666,2025-03-07 09:33:58,1006
846,815,3611,2025-03-23 01:34:50,1118
847,2528,3800,2025-03-13 07:10:00,662
848,2744,2314,2025-03-03 16:01:10,1041
849,2851,2064,2025-02-09 19:25:12,887
850,1939,2817,2025-02-10 15:28:11,386
851,3039,3784,2025-02-11 18:30:45,1122
852,2466,1570,2025-03-18 03:53:33,1142
853,3706,3320,2025-03-17 13:17:45,200
854,2951,2334,2025-02-01 21:54:18,400
855,4467,253,2025-02-12 15:49:18,400
856,2975,2927,2025-03-19 03:09:03,1148
857,3690,3828,2025-03-19 06:01:46,1140
858,1831,2711,2025-02-10 23:37:42,200
859,4037,2288,2025-03-18 12:20:43,800
860,536,2703,2025-02-14 10:07:47,400
861,1415,2212,2025-02-26 09:01:12,840
862,4123,1718,2025-02-22 20:47:06,1105
863,2360,2552,2025-03-23 21:36:14,1283
864,1367,47,2025-01-29 21:02:38,400
865,3471,3016,2025-03-15 10:52:54,200
866,2746,1109,2025-02-19 04:56:35,646
867,3213,2233,2025-03-23 13:04:27,200
868,1128,1636,2025-03-02 05:29:18,949
869,32,3464,2025-03-20 16:30:29,843
870,222,2736,2025-02-24 05:59:28,1000
871,2219,2924,2025-02-01 21:31:55,924
872,2843,1216,2025-03-01 05:35:57,1000
873,1569,1560,2025-02-15 18:04:33,572
874,4638,2085,2025-02-01 04:19:21,605
875,4371,737,2025-02-26 01:30:07,567
876,4688,356,2025-02-12 10:34:07,656
877,2863,52,2025-03-24 21:45:22,400
878,2368,1565,2025-03-19 22:45:11,400
879,3516,3584,2025-03-06 23:41:45,959
880,2001,821,2025-02-24 11:24:16,368
881,781,1048,2025-02-18 17:00:41,1029
882,1383,2632,2025-03-19 19:13:05,1000
883,1344,2085,2025-02-03 02:19:21,1432
884,571,2838,2025-02-23 11:20:36,800
885,3589,1600,2025-02-23 10:05:54,976
886,2247,963,2025-03-01 15:18:38,1000
887,1719,19,2025-03-10 07:25:34,1000
888,2842,3381,2025-03-05 18:21:40,543
889,584,1167,2025-03-17 22:42:15,559
890,3278,3250,2025-02-20 14:07:03,931
891,4778,1632,2025-02-21 04:53:39,834
892,3086,3870,2025-03-03 17:07:37,1000
893,3647,2609,2025-02-18 09:44:39,800
894,2652,1333,2025-02-18 23:39:04,927
895,1298,1036,2025-02-28 03:05:15,585
896,1878,2955,2025-02-16 15:26:59,600
897,3774,3539,2025-03-11 15:15:19,600
898,2858,3043,2025-03-16 04:37:14,845
899,246,3436,2025-01-29 12:33:48,328
900,2088,2986,2025-03-10 07:51:57,777
901,1773,2446,2025-02-12 11:46:08,1279
902,445,2972,2025-02-07 06:11:32,800
903,2881,3361,2025-03-03 14:46:59,582
904,252,781,2025-03-21 20:57:09,1136
905,2937,1571,2025-02-18 10:42:22,1117
906,1603,2843,2025-03-23 21:09:31,200
907,3061,3492,2025-02-15 11:37:40,670
908,4190,2889,2025-03-26 07:41:15,1248
909,4144,1333,2025-02-24 10:39:04,1150
910,4952,2584,2025-02-10 09:55:29,778
911,2966,607,2025-02-21 14:06:33,945
912,3078,72,2025-03-08 14:30:32,1456
913,3821,426,2025-03-09 21:51:04,578
914,599,2046,2025-03-11 21:03:04,400
915,4456,722,2025-02-25 04:13:24,1290
916,1073,3478,2025-03-12 08:29:29,1000
917,1668,358,2025-04-01 11:51:46,747
918,2920,392,2025-01-29 13:08:46,932
919,3976,972,2025-03-10 03:43:52,1084
920,1874,2490,2025-03-26 09:38:27,896
921,1615,2957,2025-03-20 22:37:46,200
922,3543,951,2025-02-05 13:40:51,1010
923,141,181,2025-03-09 23:45:15,539
924,1871,3088,2025-03-31 18:28:54,1098
925,2735,3026,2025-02-10 17:47:34,400
926,485,834,2025-01-24 05:18:17,800
927,3449,2191,2025-03-10 11:03:59,600
928,1204,1854,2025-03-24 21:39:16,961
929,3658,479,2025-02-05 17:05:05,783
930,947,434,2025-02-14 19:58:11,1415
931,807,3549,2025-02-26 22:12:02,993
932,2147,1272,2025-03-05 17:06:32,600
933,1217,2633,2025-03-25 19:50:07,200
934,1847,3062,2025-02-11 17:05:07,333
935,3420,237,2025-03-16 02:59:26,1172
936,2044,3289,2025-03-04 14:11:11,600
937,741,3340,2025-01-29 09:06:55,1193
938,4706,889,2025-02-05 15:06:23,400
939,2476,3534,2025-03-02 07:35:37,1098
940,586,2021,2025-02-28 18:34:47,1217
941,1910,511,2025-03-24 10:39:35,1085
942,831,612,2025-02-18 23:20:35,200
943,1046,2525,2025-03-12 09:50:54,942
944,1551,3628,2025-02-06 14:39:18,600
945,2501,475,2025-02-17 03:49:00,1421
946,1747,208,2025-02-10 08:39:54,1455
947,769,3533,2025-02-14 09:03:30,924
948,3896,2664,2025-01-22 02:04:54,200
949,2511,1234,2025-03-13 19:15:41,400
950,1813,3496,2025-03-16 10:42:59,319
951,1381,1027,2025-02-15 16:32:48,800
952,2952,1068,2025-02-26 04:01:17,802
953,3879,1519,2025-03-27 02:38:13,1160
954,3427,289,2025-03-20 01:27:58,994
955,1105,73,2025-02-10 09:50:04,769
956,4181,217,2025-02-08 17:58:44,957
957,264,1193,2025-03-14 12:07:29,1121
958,3413,179,2025-02-23 10:26:42,556
959,2242,29,2025-03-26 02:07:57,1157
960,1084,3538,2025-02-25 08:16:16,904
961,1799,3063,2025-02-18 22:50:11,800
962,3972,450,2025-03-12 03:41:39,792
963,437,2412,2025-03-09 06:54:28,989
964,2346,63,2025-03-19 05:58:11,800
965,680,2267,2025-02-20 16:02:10,1304
966,3952,1052,2025-03-16 13:44:11,860
967,506,3329,2025-03-14 11:05:54,1100
968,3479,1481,2025-02-21 00:36:49,535
969,1882,3921,2025-02-22 04:39:56,400
970,1210,2618,2025-03-27 07:00:41,892
971,4787,1180,2025-03-22 15:44:23,378
972,3950,2624,2025-02-20 12:33:38,968
973,3396,3928,2025-02-27 06:45:26,545
974,734,1220,2025-02-17 16:15:39,1000
975,2906,708,2025-02-24 13:01:00,633
976,4548,3079,2025-03-03 21:48:59,200
977,2047,2281,2025-03-12 21:15:55,600
978,1182,3460,2025-03-31 03:08:00,682
979,2361,1503,2025-02-16 09:06:01,768
980,327,3676,2025-02-24 07:09:58,1220
981,2834,686,2025-02-03 22:32:43,800
982,650,2536,2025-02-14 04:04:53,400
983,2996,233,2025-02-14 18:46:12,1182
984,4830,3592,2025-03-28 01:10:53,650
985,603,3380,2025-03-18 03:00:39,400
986,2287,3606,2025-02-08 04:25:03,800
987,2898,608,2025-03-05 05:32:56,856
988,2724,34,2025-03-13 12:10:22,800
989,80,551,2025-03-11 09:59:39,738
990,2924,1723,2025-02-01 15:24:18,926
991,1009,2199,2025-03-08 03:19:23,400
992,3807,3032,2025-03-14 20:20:32,854
993,4215,216,2025-02-08 00:34:14,707
994,4212,2213,2025-02-24 00:03:33,526
995,2421,2282,2025-03-14 03:22:48,400
996,4990,184,2025-02-18 16:07:47,600
997,3877,2806,2025-02-10 23:11:43,400
998,2965,3841,2025-01-23 12:53:05,970
999,308,593,2025-03-30 08:37:35,1434
1000,3526,2182,2025-03-01 19:37:05,1115
1001,1531,108,2025-02-24 07:02:06,800
1002,1272,657,2025-02-17 13:02:25,881
1003,860,1543,2025-03-23 16:49:26,1487
1004,579,1561,2025-02-01 19:47:16,400
1005,2038,3107,2025-03-22 19:18:54,600
1006,2746,2603,2025-02-18 20:11:11,429
1007,277,2901,2025-03-18 17:29:12,800
1008,81,2519,2025-02-05 10:10:58,877
1009,727,1891,2025-02-25 17:56:11,600
1010,2605,352,2025-02-20 17:25:03,200
1011,2385,2755,2025-03-18 09:53:25,1462
1012,2970,154,2025-03-22 06:35:01,200
1013,3760,1266,2025-01-31 13:10:02,858
1014,82,1248,2025-03-20 07:35:27,918
1015,4348,1762,2025-02-15 09:34:15,1130
1016,1079,1116,2025-02-25 21:49:08,1307
1017,1263,2096,2025-03-27 02:01:21,663
1018,4666,2480,2025-02-14 21:17:50,1190
1019,645,543,2025-03-18 16:06:42,1134
1020,1040,2429,2025-02-18 03:47:26,1215
1021,2653,2459,2025-01-26 01:07:55,899
1022,4190,2508,2025-02-15 22:58:54,1266
1023,2495,633,2025-03-12 00:53:16,400
1024,213,30,2025-03-31 16:09:59,995
1025,540,377,2025-02-26 22:45:50,800
1026,2477,3983,2025-03-07 05:00:16,638
1027,3966,3024,2025-02-12 19:03:02,1388
1028,1089,2095,2025-04-02 17:42:31,1442
1029,99,3022,2025-03-02 12:29:38,1312
1030,3309,1492,2025-02-25 09:47:58,1209
1031,1313,1924,2025-02-01 16:01:30,752
1032,3657,1436,2025-01-29 14:34:40,469
1033,1632,722,2025-02-21 13:13:24,1088
1034,159,3732,2025-02-28 03:03:39,359
1035,2748,2560,2025-03-21 23:35:45,800
1036,4233,3757,2025-03-03 17:32:12,526
1037,1560,2250,2025-02-01 14:21:08,559
1038,4190,2798,2025-02-28 21:26:54,1000
1039,1628,3540,2025-01-31 13:27:47,851
1040,438,2706,2025-02-25 20:27:43,647
1041,494,1366,2025-02-11 20:08:02,900
1042,2591,1923,2025-03-04 21:17:41,1000
1043,76,464,2025-02-06 21:23:55,538
1044,1536,3599,2025-03-27 17:47:06,1268
1045,1091,664,2025-01-29 13:27:07,800
1046,3383,1188,2025-03-08 23:19:09,1000
1047,2542,2528,2025-03-12 02:00:53,400
1048,4880,1072,2025-02-16 12:02:30,693
1049,4948,3915,2025-02-22 21:21:45,782
1050,2597,887,2025-03-11 08:24:29,200
1051,1060,662,2025-02-19 16:40:35,516
1052,3402,3877,2025-03-13 03:51:08,800
1053,2241,382,2025-02-18 03:32:13,1259
1054,3793,1815,2025-03-16 09:30:09,800
1055,2371,3632,2025-03-11 20:42:22,716
1056,4302,3143,2025-03-08 04:16:51,710
1057,2331,2775,2025-02-18 15:23:44,1412
1058,3605,2392,2025-02-18 07:48:14,1106
1059,3690,1475,2025-02-01 17:54:48,1257
1060,835,2703,2025-02-10 06:07:47,400
1061,4572,2984,2025-03-20 04:50:48,710
1062,4778,3086,2025-02-01 00:13:43,600
1063,1955,994,2025-02-07 15:25:48,400
1064,2329,3516,2025-03-25 00:52:55,638
1065,4725,2141,2025-02-26 18:30:43,400
1066,986,3889,2025-02-25 03:43:59,569
1067,1562,3766,2025-02-27 02:38:49,1195
1068,4156,1887,2025-03-09 23:45:33,773
1069,4576,613,2025-03-14 21:10:25,436
1070,796,2112,2025-03-02 20:51:49,734
1071,3313,2175,2025-02-07 16:56:19,1102
1072,2332,546,2025-03-09 13:11:39,636
1073,3591,3256,2025-03-26 17:41:08,600
1074,4266,3995,2025-03-31 09:05:08,600
1075,63,3796,2025-02-14 18:56:46,324
1076,4655,3698,2025-03-17 20:39:11,600
1077,3764,513,2025-03-12 01:46:27,1385
1078,2199,3274,2025-03-21 09:50:47,200
1079,2293,2621,2025-02-23 01:39:10,458
1080,3036,680,2025-03-14 08:50:10,1095
1081,3720,634,2025-02-18 05:31:19,752
1082,899,3956,2025-02-10 19:23:13,200
1083,2183,1572,2025-03-02 21:45:29,996
1084,2401,3201,2025-03-23 10:25:53,400
1085,3009,880,2025-02-24 23:33:55,556
1086,2364,1319,2025-03-14 13:20:26,519
1087,4620,508,2025-02-17 17:34:09,600
1088,2971,3565,2025-04-01 04:15:50,1296
1089,3896,1446,2025-03-05 10:48:08,799
1090,3134,3842,2025-03-14 19:03:57,400
1091,4177,1731,2025-03-17 22:24:02,1000
1092,1265,1066,2025-02-25 15:58:03,400
1093,2661,2692,2025-04-02 11:58:00,800
1094,2193,833,2025-03-16 19:30:10,400
1095,116,2807,2025-03-19 18:15:40,497
1096,3220,1187,2025-02-22 17:28:09,427
1097,3456,330,2025-02-02 03:55:58,758
1098,1542,3507,2025-03-09 22:38:46,864
1099,3173,2486,2025-02-13 07:29:05,800
1100,2575,953,2025-01-23 22:07:13,800
1101,4387,2690,2025-01-21 23:45:47,400
1102,3874,2226,2025-02-23 01:20:11,800
1103,2023,2966,2025-03-07 06:00:43,600
1104,4835,3615,2025-03-23 18:14:05,1000
1105,3810,814,2025-03-04 23:39:22,387
1106,1546,3123,2025-03-22 07:21:35,976
1107,1221,1321,2025-02-27 10:38:24,800
1108,874,742,2025-02-26 08:51:17,1380
1109,1545,648,2025-02-27 23:15:38,200
1110,2815,483,2025-02-03 12:05:02,200
1111,3902,1621,2025-02-09 13:05:25,493
1112,1076,900,2025-03-24 02:37:41,800
1113,2076,2359,2025-02-01 19:19:35,571
1114,1410,2531,2025-02-19 15:05:30,1000
1115,23,3446,2025-02-19 02:11:28,818
1116,3562,3003,2025-02-09 21:41:15,1000
1117,2587,2986,2025-03-03 00:51:57,1000
1118,4643,2379,2025-02-25 03:03:22,584
1119,2277,1124,2025-02-18 03:29:43,1245
1120,2866,911,2025-02-05 12:07:44,200
1121,2689,2446,2025-02-15 06:46:08,1270
1122,137,522,2025-02-26 17:54:49,416
1123,3201,2431,2025-02-03 10:46:38,818
1124,241,3070,2025-02-03 21:24:38,600
1125,2663,2680,2025-02-28 19:50:57,800
1126,1318,3687,2025-03-25 02:03:09,522
1127,477,495,2025-03-21 07:38:53,1282
1128,1755,1243,2025-02-03 00:14:20,200
1129,3551,2509,2025-03-05 10:27:31,1166
1130,1996,3738,2025-03-05 14:21:04,900
1131,1519,3367,2025-03-04 03:26:52,709
1132,1831,2909,2025-02-02 09:05:51,917
1133,4804,3744,2025-03-09 00:10:14,686
1134,125,1362,2025-02-25 13:46:59,1000
1135,2098,336,2025-02-16 16:35:23,1428
1136,480,1890,2025-02-03 22:17:08,1326
1137,1442,866,2025-02-21 23:49:27,800
1138,2197,461,2025-01-31 17:12:50,1000
1139,4090,2744,2025-03-26 16:39:56,400
1140,286,1422,2025-03-17 03:19:00,800
1141,3564,3923,2025-02-27 14:13:57,1033
1142,3428,2274,2025-03-14 15:25:53,200
1143,4589,1278,2025-02-22 21:47:04,1345
1144,3232,371,2025-03-28 19:16:33,600
1145,3148,47,2025-02-01 00:02:38,1081
1146,351,1720,2025-02-14 19:27:13,386
1147,1739,3030,2025-03-28 03:28:52,1000
1148,3771,266,2025-02-25 21:46:36,400
1149,4390,2157,2025-02-01 06:23:35,400
1150,2232,1716,2025-01-27 06:51:34,200
1151,3741,3206,2025-02-01 10:23:57,871
1152,3642,3938,2025-03-10 08:09:28,400
1153,1622,1246,2025-02-01 19:34:38,771
1154,578,3698,2025-03-14 01:39:11,827
1155,1771,1587,2025-03-11 07:32:22,464
1156,41,429,2025-02-28 19:38:35,757
1157,33,2043,2025-03-07 16:45:37,838
