order_id,booking_id,order_datetime,total_cost,delivery_method,screen_id,seat_id
1814,2323,2025-01-26 20:59:16,36.27,QR,4,723221
1815,3689,2025-02-05 07:51:53,19.78,Manual,3,516571
1816,876,2025-02-12 11:02:07,28.38,Manual,1,53278
1817,1275,2025-03-03 21:56:29,18.97,QR,2,163611
1818,21,2025-03-19 13:00:47,13.14,Manual,4,668449
1819,3858,2025-03-10 08:46:38,36.22,QR,4,719215
1820,3716,2025-01-23 20:04:42,25.11,Manual,4,816631
1821,4997,2025-03-20 00:53:09,9.34,QR,3,359401
1822,802,2025-03-10 01:35:13,34.92,QR,3,481256
1823,823,2025-03-20 07:19:50,17.39,QR,3,353435
1824,2467,2025-02-14 00:24:21,22.73,QR,3,410624
1825,1462,2025-03-15 04:48:27,27.44,Manual,3,532180
1826,2846,2025-02-19 02:57:50,20.43,QR,1,56536
1827,2553,2025-02-05 00:59:10,27.15,Manual,2,296582
1828,716,2025-02-19 04:41:29,27.31,Manual,4,661276
1829,1312,2025-02-21 13:47:21,21.85,Manual,1,143692
1830,2615,2025-03-05 18:36:25,4.66,QR,4,740756
1831,2621,2025-02-13 17:53:40,24.08,Manual,1,86457
1832,2836,2025-03-08 15:31:59,24.13,Manual,3,397637
1833,621,2025-03-12 02:11:55,10.23,Manual,1,101724
1834,873,2025-02-15 18:07:33,25.33,Manual,2,261846
1835,2278,2025-03-11 16:08:43,45.32,QR,3,590620
1836,1184,2025-03-28 08:41:09,32.4,Manual,3,355697
1837,2521,2025-03-06 17:32:10,29.11,QR,4,693707
1838,944,2025-02-06 14:57:18,40.02,Manual,4,756978
1839,436,2025-03-12 15:02:32,32.5,QR,3,470429
1840,4395,2025-03-11 04:25:27,12.3,Manual,3,378111
1841,961,2025-02-18 22:59:11,20.69,QR,4,615711
1842,1213,2025-03-01 05:14:31,38.49,Manual,3,575491
1843,3332,2025-02-25 11:22:50,41.48,Manual,2,295028
1844,3451,2025-03-15 02:52:29,27.46,QR,1,132942
1845,3839,2025-02-15 07:29:12,19.36,QR,2,226619
1846,2342,2025-01-28 21:42:22,36.72,Manual,1,102336
1847,2356,2025-03-29 12:27:51,37.33,QR,1,111375
1848,4414,2025-03-31 02:18:01,28.96,QR,4,790337
1849,2741,2025-02-03 10:15:22,10.6,QR,1,61797
1850,1567,2025-03-26 14:44:14,34.17,Manual,4,790892
1851,4693,2025-03-14 16:57:28,12.68,Manual,1,23540
1852,397,2025-02-25 03:17:47,6.64,QR,1,1836
1853,185,2025-02-13 07:07:29,18.02,QR,2,252765
1854,1780,2025-03-12 20:37:10,27.75,Manual,3,439494
1855,1699,2025-02-07 21:24:04,11.71,Manual,4,803931
1856,2911,2025-02-05 06:30:19,8.73,Manual,1,113092
1857,4171,2025-02-09 01:46:29,34.1,QR,4,629773
1858,4998,2025-02-26 13:48:44,11.46,Manual,2,339166
1859,1622,2025-02-23 23:22:52,16.41,Manual,2,177259
1860,1721,2025-03-01 14:30:55,23.5,QR,1,18461
1861,151,2025-03-18 21:02:50,14.39,QR,3,455713
1862,3074,2025-03-22 08:31:49,10.21,Manual,1,68189
1863,3513,2025-03-05 10:13:55,20.41,QR,3,498850
1864,3167,2025-02-19 10:43:35,18.02,Manual,2,310495
1865,1299,2025-02-17 03:53:02,8.73,Manual,3,524268
1866,3903,2025-02-20 13:45:36,8.1,Manual,4,780462
1867,1781,2025-02-16 05:50:34,9.38,Manual,3,397053
1868,1620,2025-03-28 18:08:24,23.73,QR,3,434601
1869,72,2025-03-27 08:04:00,17.46,QR,3,394854
1870,1861,2025-02-17 23:36:55,16.34,QR,1,69491
1871,2432,2025-02-05 20:23:21,35.8,Manual,3,361753
1872,825,2025-01-25 11:40:31,31.64,QR,1,4714
1873,2820,2025-01-28 08:29:38,24.93,QR,4,823729
1874,4711,2025-03-10 11:15:50,16.48,QR,1,12564
1875,644,2025-02-06 06:06:41,27.83,Manual,1,138116
1876,437,2025-02-10 18:13:54,45.35,Manual,2,229222
1877,1969,2025-01-31 15:00:33,12.07,QR,4,742674
1878,1875,2025-03-24 15:22:53,22.62,QR,3,389868
1879,4658,2025-03-21 19:40:09,29.86,Manual,4,699564
1880,1413,2025-03-23 15:05:36,14.32,Manual,2,191842
1881,2428,2025-03-07 04:35:29,19.15,QR,2,247103
1882,1689,2025-02-12 17:36:37,13.67,Manual,4,633843
1883,3375,2025-02-07 04:56:25,26.47,Manual,1,117386
1884,2472,2025-02-26 16:48:34,16.14,QR,1,37321
1885,1002,2025-02-17 13:19:25,20.15,QR,1,98467
1886,2864,2025-03-15 18:07:16,28.25,Manual,1,86085
1887,1294,2025-02-09 06:42:25,8.26,QR,1,58393
1888,615,2025-03-23 02:33:05,6.64,Manual,2,279468
1889,3934,2025-02-02 15:32:27,22.09,Manual,3,557663
1890,1330,2025-02-19 06:26:33,7.31,Manual,4,702037
1891,4763,2025-02-08 06:34:52,28.3,QR,2,198261
1892,3950,2025-02-26 19:09:35,4.69,Manual,4,673687
1893,3139,2025-03-16 17:58:37,4.35,Manual,3,490654
1894,610,2025-02-07 02:29:59,27.81,Manual,1,109984
1895,2188,2025-02-25 23:46:31,23.97,Manual,1,149530
1896,2734,2025-01-31 13:27:52,29.68,Manual,4,697704
1897,4770,2025-02-27 15:34:14,4.35,QR,3,371322
1898,2074,2025-03-22 08:50:54,9.94,Manual,1,28819
1899,1686,2025-02-11 00:53:25,31.58,QR,4,731084
1900,2282,2025-03-12 15:55:53,12.06,QR,2,334374
1901,262,2025-03-15 05:55:38,17.6,QR,2,156449
1902,4207,2025-03-10 02:58:19,4.67,QR,1,98831
1903,4130,2025-02-12 10:28:59,10.3,Manual,2,315550
1904,2664,2025-02-19 08:35:34,18.02,Manual,1,34404
1905,1606,2025-03-28 16:34:33,13.74,QR,2,323576
1906,3753,2025-03-05 17:15:31,14.01,QR,1,87242
1907,4215,2025-02-21 20:20:25,7.16,Manual,2,249971
1908,4546,2025-03-03 01:22:32,23.64,Manual,3,539796
1909,4446,2025-04-01 13:14:12,8.17,QR,2,227843
1910,3365,2025-02-12 20:57:20,14.6,QR,4,671429
1911,4562,2025-03-19 17:55:37,28.1,Manual,3,484104
1912,774,2025-03-02 19:53:37,35.39,Manual,2,297516
1913,2757,2025-03-17 23:16:55,21.78,Manual,1,103372
1914,3100,2025-02-26 21:38:55,18.33,Manual,2,203555
1915,4210,2025-03-17 18:43:17,13.95,Manual,1,96458
1916,2623,2025-03-11 16:25:19,21.98,Manual,3,379762
1917,3603,2025-02-20 13:44:16,18.87,QR,1,123038
1918,1365,2025-02-06 11:09:50,19.44,QR,3,490220
1919,2648,2025-03-01 10:01:17,31.59,QR,1,111224
1920,2064,2025-02-21 07:45:34,4.67,Manual,3,514575
1921,723,2025-03-15 04:19:59,22.21,QR,3,559964
1922,297,2025-02-15 21:25:47,22.99,Manual,3,554620
1923,3534,2025-03-25 16:46:34,34.83,Manual,3,450386
1924,3374,2025-03-17 02:53:31,8.04,Manual,2,202114
1925,2732,2025-03-12 07:43:38,7.31,Manual,2,237476
1926,557,2025-03-19 03:31:40,37.3,Manual,1,115058
1927,905,2025-02-18 11:02:22,24.52,Manual,2,264037
1928,2095,2025-03-08 22:22:14,29.92,Manual,1,141622
1929,854,2025-02-01 22:12:18,26.6,Manual,3,433449
1930,4525,2025-03-18 04:11:56,25.33,Manual,3,425284
1931,1541,2025-03-03 04:24:24,10.04,Manual,1,108199
1932,1680,2025-03-28 06:09:55,7.16,QR,3,480740
1933,747,2025-03-13 15:01:39,31.15,QR,1,82536
1934,3208,2025-03-01 19:29:25,9.29,QR,4,674384
1935,4021,2025-02-11 20:20:21,33.32,QR,3,361825
1936,932,2025-03-05 17:35:32,13.28,QR,2,204307
1937,632,2025-02-19 11:48:41,38.81,QR,4,687097
1938,1887,2025-03-16 15:00:34,21.78,Manual,3,531479
1939,315,2025-03-03 00:03:10,9.38,QR,1,101891
1940,3535,2025-02-06 22:57:08,18.95,Manual,4,849011
1941,2459,2025-02-28 02:21:52,27.37,Manual,2,238196
1942,2967,2025-02-08 21:43:36,8.7,Manual,4,605160
1943,2296,2025-03-04 13:30:36,27.62,QR,4,666931
1944,2110,2025-02-17 05:58:43,11.95,Manual,4,704885
1945,4317,2025-02-19 06:11:58,35.25,Manual,4,710688
1946,2904,2025-03-05 21:51:39,30.62,QR,1,120164
1947,1238,2025-02-11 07:35:05,9.94,QR,2,333665
1948,939,2025-03-02 07:42:37,14.32,Manual,4,733422
1949,2456,2025-03-12 10:06:27,25.49,QR,1,76906
1950,917,2025-04-01 12:20:46,27.26,QR,1,53654
1951,1139,2025-03-26 16:46:56,32.71,QR,3,535789
1952,2358,2025-03-14 07:32:58,9.29,QR,4,837517
1953,3149,2025-02-20 16:37:00,29.54,QR,3,437887
1954,3503,2025-03-06 08:57:59,18.66,Manual,4,619631
1955,4726,2025-03-07 16:22:49,21.05,Manual,2,253123
1956,2322,2025-03-08 11:09:02,21.62,Manual,2,244353
1957,159,2025-02-05 21:01:54,36.16,Manual,1,31104
1958,195,2025-03-09 04:05:41,9.94,QR,2,295578
1959,731,2025-03-02 06:51:37,4.35,Manual,4,733423
1960,3330,2025-03-04 14:05:12,7.09,Manual,1,126252
1961,2318,2025-02-08 01:43:35,30.01,Manual,3,439533
1962,2153,2025-02-15 21:19:50,29.26,Manual,1,137296
1963,3833,2025-03-13 19:11:33,11.61,Manual,4,633526
1964,4392,2025-02-17 21:14:03,30.95,Manual,2,181175
1965,4543,2025-02-08 23:21:12,16.34,Manual,1,92652
1966,543,2025-03-05 21:37:13,36.53,QR,3,435148
1967,1928,2025-03-06 10:40:52,18.08,Manual,3,587149
1968,253,2025-03-26 14:31:14,7.16,Manual,1,47916
1969,2707,2025-02-16 19:10:07,14.32,Manual,3,513121
1970,4124,2025-02-25 19:24:18,41.67,Manual,3,367668
1971,1612,2025-02-19 15:02:17,4.69,Manual,1,44175
1972,3627,2025-02-02 09:59:07,15.35,QR,2,315874
1973,1529,2025-02-21 15:56:50,34.92,Manual,3,386385
1974,2697,2025-02-26 21:35:40,8.17,QR,4,614091
1975,3888,2025-03-02 21:59:31,13.28,QR,1,129978
1976,147,2025-02-21 10:13:46,30.4,Manual,1,104105
1977,2694,2025-02-03 12:20:46,26.78,Manual,3,528897
1978,2516,2025-02-21 00:41:22,12.92,QR,2,331184
1979,1876,2025-02-19 21:13:52,27.31,Manual,2,250274
1980,4638,2025-01-30 02:42:50,28.96,QR,1,69056
1981,4893,2025-03-23 02:36:04,26.57,QR,2,205650
1982,2855,2025-03-11 22:43:19,25.28,QR,4,764729
1983,4306,2025-02-08 13:40:57,16.41,Manual,1,84594
1984,2704,2025-03-14 15:17:10,12.77,Manual,4,690305
1985,1057,2025-02-18 15:28:44,31.63,QR,3,543699
1986,3382,2025-02-21 08:15:44,12.0,Manual,1,32535
1987,2353,2025-02-08 19:59:46,18.11,Manual,1,42817
1988,2419,2025-02-06 23:59:32,8.26,Manual,2,290033
1989,581,2025-03-15 23:08:20,25.46,QR,4,671972
1990,2157,2025-03-25 05:36:45,4.35,Manual,3,541048
1991,2471,2025-02-20 15:30:54,33.2,QR,4,648702
1992,700,2025-03-25 09:18:29,36.54,QR,2,234146
1993,1910,2025-02-13 05:51:22,9.29,QR,2,331160
1994,4564,2025-03-01 12:09:47,38.95,QR,3,449928
1995,2610,2025-02-26 00:47:39,19.52,Manual,2,267498
1996,3228,2025-02-06 11:38:14,13.38,QR,2,169122
1997,4378,2025-02-06 13:20:46,32.19,QR,1,58677
1998,277,2025-02-25 07:15:17,29.23,QR,4,656244
1999,3338,2025-01-29 05:43:34,29.45,QR,3,566138
2000,3434,2025-03-27 10:42:04,21.26,Manual,1,78063
2001,1124,2025-02-03 21:45:38,37.88,QR,4,617339
2002,627,2025-02-01 19:07:20,23.49,QR,4,620297
2003,602,2025-03-30 10:24:09,9.34,QR,1,60946
2004,2895,2025-03-11 07:51:51,4.05,QR,3,548560
2005,3848,2025-03-15 21:27:19,25.74,Manual,1,134772
2006,438,2025-03-04 21:42:18,20.74,QR,4,846704
2007,1537,2025-02-17 02:38:25,37.16,Manual,1,58448
2008,4286,2025-04-02 10:03:45,37.17,Manual,1,34734
2009,2639,2025-03-21 15:17:15,24.12,QR,1,113446
2010,656,2025-02-23 06:18:17,16.52,QR,2,319370
2011,1512,2025-01-29 21:40:47,31.95,Manual,4,731327
2012,4029,2025-03-16 10:56:50,14.32,QR,3,473944
2013,2566,2025-03-17 22:09:54,36.09,Manual,2,194103
2014,4945,2025-02-04 12:10:54,6.57,Manual,1,100
2015,3477,2025-02-16 18:03:40,21.59,QR,2,342897
2016,1575,2025-02-02 20:30:03,33.31,QR,1,127047
2017,2266,2025-02-26 17:31:10,20.01,QR,3,416674
2018,85,2025-03-02 13:41:13,4.69,QR,4,634086
2019,1940,2025-03-15 17:54:43,44.18,Manual,3,457792
2020,1712,2025-02-12 15:24:19,9.01,QR,2,150614
2021,814,2025-01-31 23:00:30,41.41,Manual,3,541824
2022,1460,2025-04-01 23:52:51,9.94,QR,2,181364
2023,2396,2025-02-26 13:44:49,20.06,QR,4,724176
2024,22,2025-03-15 20:19:11,46.73,Manual,1,134424
2025,3933,2025-02-07 07:05:15,4.66,Manual,1,148090
2026,4623,2025-03-18 07:27:01,32.34,QR,1,142354
2027,2101,2025-02-07 07:30:34,16.34,Manual,4,743558
2028,3441,2025-02-08 23:39:13,15.24,Manual,3,535155
2029,2508,2025-02-28 02:14:42,15.42,QR,1,13091
2030,1569,2025-02-20 08:17:00,24.91,Manual,1,128283
2031,2501,2025-03-12 12:08:16,34.45,Manual,1,125153
2032,702,2025-02-17 05:16:11,29.52,Manual,1,64984
2033,4076,2025-02-01 16:58:13,14.62,Manual,1,40720
2034,955,2025-02-10 09:56:04,4.35,Manual,1,10843
2035,614,2025-03-15 00:47:03,21.24,Manual,4,730436
2036,4212,2025-02-01 18:21:12,18.51,Manual,4,777946
2037,1028,2025-04-02 18:01:31,27.38,Manual,3,373538
2038,2901,2025-03-10 06:22:27,26.8,Manual,1,70062
2039,1297,2025-03-22 01:52:09,39.71,Manual,1,29995
2040,2114,2025-01-30 17:17:51,28.2,QR,2,180596
2041,4920,2025-02-04 20:32:35,8.17,QR,3,482913
2042,3050,2025-03-11 22:20:33,14.6,Manual,2,201054
2043,2314,2025-02-16 10:30:24,42.04,Manual,1,80626
2044,4300,2025-02-01 17:56:20,23.75,QR,4,737663
2045,1877,2025-02-26 04:52:23,8.7,Manual,4,716798
2046,316,2025-02-28 17:29:22,25.63,Manual,3,463621
2047,3468,2025-02-20 02:25:26,31.49,QR,3,529915
2048,2039,2025-02-02 22:53:49,21.93,Manual,3,498676
2049,3855,2025-03-25 10:46:43,17.55,QR,3,540034
2050,4516,2025-02-14 18:10:35,22.01,Manual,1,119080
2051,640,2025-02-23 17:18:35,25.43,Manual,3,585033
2052,2862,2025-02-02 06:17:03,28.52,QR,1,9083
2053,122,2025-03-11 04:04:20,26.53,Manual,1,129640
2054,1931,2025-03-31 06:13:43,4.35,QR,1,45082
2055,103,2025-02-10 06:20:48,14.62,Manual,4,785228
2056,3654,2025-02-12 10:11:28,27.03,QR,1,107240
2057,1889,2025-01-24 07:49:08,22.37,QR,1,148351
2058,41,2025-03-15 05:00:05,18.58,QR,1,73855
2059,2823,2025-01-22 03:27:04,8.73,QR,1,51479
2060,4368,2025-03-02 19:13:33,7.16,Manual,3,515123
2061,2047,2025-02-12 11:36:21,25.8,Manual,4,800077
2062,4848,2025-02-07 16:37:35,9.01,QR,2,337642
2063,2232,2025-02-18 15:21:47,13.14,Manual,3,368891
2064,588,2025-03-04 12:36:40,19.74,QR,3,594790
2065,4050,2025-03-11 12:52:40,44.71,QR,1,28228
2066,2522,2025-02-24 18:50:14,18.58,Manual,3,502430
2067,2405,2025-02-13 14:10:37,36.65,QR,2,178769
2068,1277,2025-03-26 18:12:17,7.03,Manual,1,94593
2069,4193,2025-01-26 13:51:01,15.85,Manual,4,840519
2070,660,2025-02-17 13:02:07,47.48,QR,3,513201
2071,370,2025-03-06 16:59:30,7.31,Manual,2,317474
2072,2096,2025-02-13 00:13:30,4.97,QR,4,726910
2073,4361,2025-02-05 04:02:04,39.69,Manual,4,760074
2074,3517,2025-03-20 22:07:02,34.05,Manual,1,140449
2075,541,2025-02-13 04:10:17,15.98,QR,1,58044
2076,4294,2025-01-28 14:34:16,37.24,QR,3,471770
2077,280,2025-02-27 17:40:27,35.26,QR,3,378223
2078,3037,2025-02-14 11:34:31,22.87,Manual,2,200708
2079,3564,2025-02-15 15:09:22,37.87,Manual,2,324366
2080,4358,2025-03-14 09:25:19,29.04,Manual,3,541384
2081,443,2025-02-10 18:32:59,4.35,QR,2,343512
2082,4149,2025-02-14 14:50:55,46.45,Manual,1,82493
2083,4364,2025-03-11 17:37:01,4.05,Manual,1,142418
2084,3410,2025-02-15 06:47:24,23.64,Manual,3,456638
2085,3104,2025-02-20 19:03:37,13.21,QR,4,666689
2086,3566,2025-03-19 10:21:58,9.34,QR,1,40093
2087,2130,2025-02-01 23:50:19,12.61,QR,2,173415
2088,4386,2025-03-10 18:20:36,26.86,Manual,2,327129
2089,843,2025-03-03 00:32:33,21.41,Manual,2,308779
2090,150,2025-02-01 08:05:55,25.15,Manual,4,708125
2091,1923,2025-02-14 17:42:16,9.32,QR,4,803167
2092,4757,2025-02-24 07:25:53,9.32,Manual,3,493966
2093,857,2025-03-19 06:23:46,34.1,QR,4,806764
2094,166,2025-02-15 06:15:31,7.09,Manual,4,699397
2095,3212,2025-03-09 23:29:43,19.95,QR,1,24896
2096,1897,2025-03-24 03:16:06,31.92,QR,3,446051
2097,4352,2025-02-12 09:21:52,11.69,Manual,2,247254
2098,903,2025-03-03 14:47:59,8.17,Manual,4,690068
2099,1115,2025-02-19 02:13:28,6.57,Manual,4,711408
2100,2081,2025-03-12 08:09:23,16.52,QR,1,55300
2101,1191,2025-03-02 11:56:02,12.72,Manual,1,146681
2102,2412,2025-02-19 14:14:31,14.55,Manual,3,529487
2103,211,2025-02-19 12:40:48,13.34,Manual,4,838069
2104,162,2025-03-10 21:53:10,13.14,QR,4,817847
2105,1822,2025-02-15 18:42:42,42.88,Manual,1,26797
2106,1521,2025-02-06 09:50:24,21.21,QR,4,819988
2107,4930,2025-04-01 08:31:22,27.0,Manual,2,252803
2108,4048,2025-02-05 18:40:14,14.64,Manual,3,529075
2109,2260,2025-02-10 03:23:24,25.88,Manual,4,680865
2110,650,2025-03-01 11:58:59,12.26,QR,1,83938
2111,3541,2025-02-04 10:54:49,25.33,Manual,1,2083
2112,3258,2025-01-29 08:27:51,8.17,Manual,1,90568
2113,1463,2025-02-23 14:29:40,32.29,Manual,1,82130
2114,2087,2025-03-31 10:28:09,18.73,Manual,4,771572
2115,914,2025-03-11 21:25:04,21.0,QR,3,361316
2116,4983,2025-02-21 20:20:25,23.61,QR,3,504984
2117,2225,2025-03-25 13:43:58,15.93,QR,4,759304
2118,1444,2025-02-16 14:48:20,14.32,QR,1,46640
2119,2914,2025-03-22 07:11:43,32.39,QR,3,397779
2120,3803,2025-03-07 18:24:07,22.4,QR,3,462261
2121,4942,2025-03-19 03:26:39,6.57,QR,3,390322
2122,4706,2025-02-08 18:45:02,34.24,Manual,2,210244
2123,4921,2025-03-03 02:20:15,4.05,QR,2,302987
2124,3966,2025-02-08 05:28:27,4.66,QR,2,269629
2125,4077,2025-03-12 01:01:01,29.4,Manual,2,203719
2126,1177,2025-03-03 01:46:00,20.23,Manual,4,614891
2127,1150,2025-01-27 07:16:34,27.32,Manual,2,293113
2128,1677,2025-03-24 18:30:31,27.31,Manual,4,812410
2129,3920,2025-03-13 20:34:13,9.32,QR,3,481331
2130,2996,2025-03-04 05:58:49,28.03,Manual,3,351032
2131,3,2025-01-24 13:16:05,7.31,Manual,4,810001
2132,104,2025-03-03 14:33:58,30.07,QR,2,267954
2133,2139,2025-02-28 18:20:33,9.32,Manual,2,308787
2134,2717,2025-02-16 16:42:25,25.56,QR,1,58413
2135,1885,2025-02-14 12:34:09,9.38,Manual,1,21425
2136,1104,2025-03-23 18:18:05,12.34,Manual,4,753511
2137,2017,2025-03-24 03:19:00,8.7,QR,4,799925
2138,133,2025-03-10 23:00:52,24.0,QR,2,173366
2139,1421,2025-02-11 04:19:14,29.71,Manual,4,696736
2140,2736,2025-02-26 04:30:48,23.19,QR,1,913
2141,2829,2025-02-05 05:44:04,9.01,Manual,4,803937
2142,2143,2025-03-11 15:55:30,14.62,QR,1,65244
2143,2270,2025-03-07 22:37:54,21.21,QR,1,28858
2144,2336,2025-03-09 10:14:26,14.62,QR,3,544186
2145,3752,2025-02-06 22:13:51,22.01,QR,4,736224
2146,1446,2025-02-05 15:10:34,7.31,Manual,1,74059
2147,1963,2025-03-09 10:59:56,40.31,QR,3,477320
2148,518,2025-02-19 09:07:30,32.82,Manual,2,164252
2149,3278,2025-04-04 00:35:09,20.27,QR,2,322716
2150,3054,2025-02-19 03:30:53,30.32,Manual,1,84350
2151,2923,2025-02-25 19:54:11,8.17,Manual,2,227368
2152,342,2025-02-07 04:15:38,30.97,Manual,4,718160
2153,168,2025-01-27 15:27:26,14.63,Manual,2,306405
2154,3800,2025-02-07 18:23:30,7.31,Manual,4,627796
2155,1917,2025-01-27 21:23:46,35.77,Manual,2,346227
2156,3665,2025-02-17 10:19:10,29.87,Manual,3,458731
2157,3353,2025-03-15 01:15:04,26.71,Manual,3,361424
2158,1514,2025-03-19 00:45:14,18.53,Manual,3,405467
2159,1794,2025-02-07 12:41:19,13.14,QR,4,798667
2160,2825,2025-02-17 17:13:10,23.52,QR,3,458717
2161,4550,2025-03-01 21:37:31,7.31,QR,1,118832
2162,743,2025-03-05 19:34:54,12.68,Manual,3,506969
2163,3539,2025-03-05 01:15:45,22.13,Manual,2,188742
2164,2374,2025-03-12 14:23:59,22.88,Manual,3,461608
2165,4242,2025-02-20 09:36:33,21.08,Manual,2,308770
2166,2936,2025-02-07 04:48:20,42.95,QR,1,108414
2167,2222,2025-02-24 00:59:35,7.16,Manual,3,558949
2168,764,2025-02-01 23:21:07,10.75,Manual,1,59193
2169,673,2025-02-04 04:07:13,13.5,Manual,3,388138
2170,4985,2025-03-15 14:33:34,31.78,Manual,2,349123
2171,3172,2025-03-15 15:30:56,35.49,QR,1,127756
2172,205,2025-02-09 23:49:16,24.43,QR,3,499968
2173,1149,2025-02-01 06:43:35,28.31,QR,3,389121
2174,3639,2025-03-01 06:44:27,10.22,QR,4,612298
2175,3808,2025-03-19 05:32:51,14.18,QR,2,341093
2176,3288,2025-02-23 22:40:58,13.99,Manual,2,243937
2177,1262,2025-02-09 15:28:04,35.59,QR,4,803914
2178,2973,2025-02-18 07:06:13,4.67,Manual,4,634899
2179,630,2025-04-03 12:15:14,7.31,QR,3,353959
2180,3423,2025-02-27 02:58:24,34.54,Manual,2,326424
2181,2251,2025-03-19 10:24:56,25.79,QR,4,825857
2182,4432,2025-02-03 13:50:30,9.01,QR,4,705218
2183,3313,2025-03-25 19:09:32,30.85,QR,2,159885
2184,4229,2025-02-26 06:30:41,25.05,Manual,4,687249
2185,3642,2025-03-16 07:48:14,32.14,QR,2,314623
2186,2351,2025-03-07 23:31:58,15.18,Manual,1,40055
2187,845,2025-03-07 09:57:58,13.5,QR,1,99868
2188,4335,2025-02-20 10:17:30,35.19,QR,3,482712
2189,246,2025-03-18 20:28:25,30.44,Manual,2,176554
2190,4534,2025-02-22 10:53:16,44.3,Manual,4,684478
2191,1112,2025-03-24 02:52:41,9.38,QR,1,134866
2192,2083,2025-02-06 01:59:14,35.01,QR,2,321860
2193,4065,2025-02-08 06:21:09,14.32,QR,3,441301
2194,264,2025-02-10 08:09:33,7.31,Manual,4,845883
2195,2002,2025-03-05 07:23:08,22.06,Manual,1,48559
2196,3935,2025-03-15 15:23:51,23.06,QR,4,635672
2197,1761,2025-02-22 08:43:10,19.91,QR,3,505133
2198,2540,2025-02-25 15:36:06,18.6,Manual,1,62861
2199,2352,2025-02-10 09:51:19,30.29,Manual,3,583253
2200,392,2025-02-02 03:02:47,37.41,QR,4,717668
2201,1833,2025-02-14 18:47:32,21.63,QR,2,271120
2202,1087,2025-02-17 17:57:09,23.24,Manual,1,76147
2203,1398,2025-02-05 09:44:29,14.59,Manual,1,2356
2204,433,2025-01-26 07:05:34,10.48,QR,1,73991
2205,2532,2025-03-13 10:09:06,48.63,QR,2,287745
2206,3327,2025-03-24 02:47:56,36.66,Manual,3,415906
2207,272,2025-02-20 14:09:13,11.98,QR,4,634751
2208,3084,2025-03-13 19:01:08,31.11,QR,3,547026
2209,2118,2025-01-24 18:28:57,23.38,Manual,4,688278
2210,4934,2025-02-25 17:53:43,4.67,QR,4,755712
2211,4650,2025-02-19 23:22:30,23.4,QR,4,835651
2212,299,2025-02-09 00:24:39,14.95,Manual,4,648931
2213,3176,2025-01-25 05:17:13,18.85,QR,1,142879
2214,241,2025-02-05 17:00:43,14.63,Manual,3,384603
2215,2860,2025-03-14 04:14:24,22.84,Manual,2,302028
2216,4528,2025-03-08 11:27:16,4.69,Manual,2,189158
2217,734,2025-03-13 19:53:46,29.23,QR,4,726667
2218,4618,2025-03-03 17:04:15,8.7,QR,4,640184
2219,1767,2025-03-01 14:31:44,4.66,Manual,4,706315
2220,1200,2025-03-10 23:34:16,27.85,Manual,2,189030
2221,2287,2025-02-26 13:54:08,16.41,Manual,1,98292
2222,729,2025-02-04 01:20:46,4.67,QR,2,161974
2223,4169,2025-03-03 14:10:46,33.76,QR,2,346542
2224,1752,2025-02-17 10:09:02,14.32,QR,2,168783
2225,2198,2025-03-01 21:21:59,7.09,Manual,2,337175
2226,1185,2025-03-21 06:03:58,17.96,Manual,4,681960
2227,4611,2025-01-29 13:11:02,28.12,Manual,2,203026
2228,2326,2025-02-19 04:04:37,29.52,Manual,2,322890
2229,2238,2025-02-24 00:38:21,9.94,Manual,1,36027
2230,3302,2025-04-02 22:52:12,23.63,QR,1,142742
2231,1849,2025-02-24 09:56:34,40.01,Manual,4,685486
2232,2229,2025-02-26 04:39:54,21.35,Manual,2,191380
2233,3615,2025-02-22 16:05:08,35.5,QR,1,61537
2234,4468,2025-02-11 04:09:52,24.16,Manual,3,531613
2235,1283,2025-03-23 08:05:51,26.74,Manual,2,164045
2236,4127,2025-03-02 00:22:02,8.7,Manual,3,465904
2237,4375,2025-03-17 21:18:30,31.44,QR,1,112342
2238,3071,2025-02-04 10:30:36,24.44,Manual,4,766931
2239,1167,2025-02-22 07:42:29,15.36,Manual,3,415016
2240,416,2025-03-15 19:20:17,10.04,Manual,1,50865
2241,594,2025-02-01 15:03:38,7.31,QR,3,351839
2242,269,2025-03-17 05:30:18,42.41,QR,1,33364
2243,4409,2025-02-23 14:11:51,17.83,QR,3,566848
2244,87,2025-02-17 15:36:08,40.87,Manual,4,639707
2245,2983,2025-02-15 03:42:28,20.23,Manual,2,256451
2246,4565,2025-03-31 15:09:44,27.36,QR,3,358399
2247,3732,2025-02-14 09:19:56,34.06,Manual,3,459758
2248,2748,2025-02-19 02:37:24,14.06,Manual,2,224033
2249,1988,2025-01-26 14:20:44,4.69,QR,1,38355
2250,209,2025-02-15 08:56:53,25.42,QR,4,780763
2251,320,2025-02-20 06:00:19,26.68,QR,4,617152
2252,2662,2025-02-01 17:20:29,14.32,QR,2,227601
2253,962,2025-03-12 03:42:39,18.61,QR,1,67397
2254,850,2025-02-10 15:50:11,30.93,QR,3,554209
2255,1748,2025-03-23 00:31:22,27.95,QR,2,243471
2256,68,2025-03-27 11:31:13,38.33,QR,4,760563
2257,1827,2025-03-06 13:48:13,28.33,Manual,4,647226
2258,2498,2025-03-28 08:34:09,36.71,Manual,1,29948
2259,4512,2025-03-15 22:06:32,40.03,Manual,4,674655
