ticket_id,booking_id,show_seat_id,qr_code,delivery_method,is_downloaded,scanned_at
422,136,735465,TICKET-422-4793,App,True,
423,136,735289,TICKET-423-6675,WhatsApp,True,2025-02-06 04:56:10
424,137,667376,TICKET-424-7026,App,False,
425,137,667368,TICKET-425-6319,App,False,2025-02-28 15:15:56
426,137,667378,TICKET-426-2664,WhatsApp,False,
427,137,667467,TICKET-427-5303,WhatsApp,False,2025-02-28 15:15:56
428,138,22010,TICKET-428-1113,WhatsApp,True,2025-03-28 05:04:30
429,138,21990,TICKET-429-5476,App,False,2025-03-28 05:04:30
430,138,21962,TICKET-430-5182,WhatsApp,False,2025-03-28 05:04:30
431,139,423763,TICKET-431-5615,App,False,
432,139,423798,TICKET-432-4043,App,True,2025-03-17 16:53:59
433,139,423948,TICKET-433-2154,WhatsApp,False,2025-03-17 16:53:59
434,140,257573,TICKET-434-9401,App,False,2025-02-11 14:41:13
435,140,257470,TICKET-435-2703,WhatsApp,False,2025-02-11 14:41:13
436,140,257568,TICKET-436-3980,WhatsApp,False,2025-02-11 14:41:13
437,141,100717,TICKET-437-1938,WhatsApp,False,2025-03-24 03:47:02
438,141,100704,TICKET-438-8701,WhatsApp,False,
439,141,100663,TICKET-439-2486,App,True,2025-03-24 03:47:02
440,141,100764,TICKET-440-5343,WhatsApp,True,
441,141,100651,TICKET-441-4015,App,True,2025-03-24 03:47:02
442,142,27537,TICKET-442-4493,WhatsApp,False,2025-02-27 14:07:47
443,142,27473,TICKET-443-4310,App,True,2025-02-27 14:07:47
444,142,27467,TICKET-444-5259,App,True,2025-02-27 14:07:47
445,142,27480,TICKET-445-9369,App,True,2025-02-27 14:07:47
446,142,27527,TICKET-446-8291,App,True,
447,143,768955,TICKET-447-6460,WhatsApp,True,
448,143,768994,TICKET-448-7945,WhatsApp,False,2025-03-04 12:09:58
449,143,768810,TICKET-449-3557,WhatsApp,False,2025-03-04 12:09:58
450,143,768971,TICKET-450-4003,App,False,2025-03-04 12:09:58
451,143,768910,TICKET-451-4627,WhatsApp,False,2025-03-04 12:09:58
452,144,439863,TICKET-452-8503,App,False,
453,144,439782,TICKET-453-1738,App,True,
454,144,439790,TICKET-454-3964,WhatsApp,True,2025-03-18 12:43:37
455,145,445233,TICKET-455-4361,App,True,
456,146,365006,TICKET-456-2360,App,True,2025-03-17 11:30:13
457,146,365120,TICKET-457-2098,App,False,2025-03-17 11:30:13
458,146,365204,TICKET-458-2246,WhatsApp,True,
459,146,365235,TICKET-459-7005,App,False,2025-03-17 11:30:13
460,146,365001,TICKET-460-9234,App,False,
461,147,104190,TICKET-461-3640,App,True,2025-03-05 15:07:46
462,147,104179,TICKET-462-8286,WhatsApp,False,2025-03-05 15:07:46
463,147,104105,TICKET-463-4564,App,True,2025-03-05 15:07:46
464,147,104207,TICKET-464-2846,App,False,
465,148,530204,TICKET-465-3741,WhatsApp,True,
466,148,530230,TICKET-466-1741,App,False,2025-03-08 15:31:33
467,148,530050,TICKET-467-4245,WhatsApp,True,
468,149,489647,TICKET-468-6588,App,True,
469,149,489664,TICKET-469-3782,WhatsApp,True,
470,149,489512,TICKET-470-9523,WhatsApp,True,2025-03-23 00:59:46
471,149,489707,TICKET-471-6585,App,False,
472,150,708125,TICKET-472-6892,App,True,2025-02-05 08:52:55
473,151,455636,TICKET-473-7390,App,False,2025-03-20 00:52:50
474,151,455713,TICKET-474-2997,WhatsApp,False,2025-03-20 00:52:50
475,152,110497,TICKET-475-2382,WhatsApp,True,2025-03-01 21:30:07
476,153,15715,TICKET-476-9901,WhatsApp,True,2025-03-13 16:54:23
477,153,15682,TICKET-477-5812,App,False,
478,153,15654,TICKET-478-6918,App,False,2025-03-13 16:54:23
479,153,15649,TICKET-479-6414,WhatsApp,False,2025-03-13 16:54:23
480,153,15643,TICKET-480-3770,WhatsApp,False,2025-03-13 16:54:23
481,154,696134,TICKET-481-2770,App,False,2025-02-08 03:56:29
482,155,708857,TICKET-482-5162,App,True,2025-02-08 17:33:48
483,156,715545,TICKET-483-4108,App,True,2025-02-15 22:40:12
484,156,715649,TICKET-484-2402,WhatsApp,False,2025-02-15 22:40:12
485,156,715513,TICKET-485-3842,App,False,
486,156,715666,TICKET-486-1599,WhatsApp,False,2025-02-15 22:40:12
487,156,715692,TICKET-487-1367,App,False,
488,157,837545,TICKET-488-2202,App,True,
489,157,837506,TICKET-489-9712,App,False,
490,158,252617,TICKET-490-7413,App,False,
491,158,252607,TICKET-491-6283,WhatsApp,True,2025-02-17 00:02:29
492,159,31110,TICKET-492-4325,WhatsApp,True,
493,159,31104,TICKET-493-8322,WhatsApp,False,2025-02-18 06:39:54
494,160,734087,TICKET-494-6748,WhatsApp,False,2025-02-19 08:02:48
495,160,734206,TICKET-495-1287,WhatsApp,False,2025-02-19 08:02:48
496,160,734042,TICKET-496-7000,WhatsApp,False,
497,160,734110,TICKET-497-8443,App,True,2025-02-19 08:02:48
498,161,104822,TICKET-498-2640,WhatsApp,False,2025-03-23 04:32:19
499,161,104728,TICKET-499-6169,WhatsApp,True,2025-03-23 04:32:19
500,161,104710,TICKET-500-8826,App,False,
501,162,817939,TICKET-501-3681,WhatsApp,False,2025-03-23 13:37:10
502,162,817847,TICKET-502-6683,WhatsApp,False,
503,162,817910,TICKET-503-6191,WhatsApp,False,2025-03-23 13:37:10
504,162,817827,TICKET-504-5233,App,False,2025-03-23 13:37:10
505,163,24118,TICKET-505-7837,WhatsApp,False,
506,163,24015,TICKET-506-6565,WhatsApp,False,2025-03-08 19:08:51
507,163,24084,TICKET-507-9492,App,False,2025-03-08 19:08:51
508,164,375763,TICKET-508-7945,App,False,
509,164,375960,TICKET-509-4427,App,False,
510,164,375828,TICKET-510-6026,App,True,
511,164,375999,TICKET-511-4763,WhatsApp,True,2025-03-22 03:32:46
512,164,375985,TICKET-512-8925,App,True,2025-03-22 03:32:46
513,165,184689,TICKET-513-5334,App,True,2025-02-11 02:07:16
514,165,184686,TICKET-514-3810,WhatsApp,True,
515,165,184675,TICKET-515-1803,App,False,
516,165,184608,TICKET-516-5690,WhatsApp,True,2025-02-11 02:07:16
517,166,699397,TICKET-517-7693,WhatsApp,True,
518,166,699363,TICKET-518-9889,WhatsApp,False,
519,166,699478,TICKET-519-8247,WhatsApp,True,2025-02-15 06:51:31
520,166,699376,TICKET-520-1913,WhatsApp,False,2025-02-15 06:51:31
521,167,452215,TICKET-521-1278,App,False,2025-03-17 22:34:14
522,167,452081,TICKET-522-7221,App,False,
523,167,452215,TICKET-523-9994,App,False,2025-03-17 22:34:14
524,167,452071,TICKET-524-7957,WhatsApp,False,2025-03-17 22:34:14
525,168,306405,TICKET-525-1508,App,True,2025-02-11 02:25:26
526,169,647859,TICKET-526-6255,App,False,2025-03-07 09:10:56
527,169,647832,TICKET-527-8579,App,True,
528,169,647896,TICKET-528-3600,App,False,2025-03-07 09:10:56
529,169,647869,TICKET-529-5861,App,True,2025-03-07 09:10:56
530,170,348765,TICKET-530-1984,WhatsApp,False,2025-03-23 13:12:06
531,170,348794,TICKET-531-2225,App,False,2025-03-23 13:12:06
532,171,136656,TICKET-532-8239,WhatsApp,False,
533,171,136673,TICKET-533-5573,WhatsApp,False,
534,172,795418,TICKET-534-3070,App,False,2025-03-19 19:57:07
535,172,795285,TICKET-535-4403,App,True,
536,172,795421,TICKET-536-5172,WhatsApp,True,
537,172,795377,TICKET-537-6937,App,True,
538,172,795346,TICKET-538-1348,App,False,2025-03-19 19:57:07
539,173,362621,TICKET-539-7857,App,True,2025-04-05 00:05:35
540,173,362528,TICKET-540-9430,WhatsApp,False,2025-04-05 00:05:35
541,173,362537,TICKET-541-7478,WhatsApp,True,2025-04-05 00:05:35
542,174,500319,TICKET-542-3716,WhatsApp,True,2025-03-13 03:07:50
543,174,500477,TICKET-543-4849,App,True,2025-03-13 03:07:50
544,175,826576,TICKET-544-1040,WhatsApp,False,2025-02-28 13:50:17
545,175,826736,TICKET-545-3004,App,False,2025-02-28 13:50:17
546,176,8046,TICKET-546-4794,WhatsApp,True,
547,176,7952,TICKET-547-1376,WhatsApp,False,
548,176,8004,TICKET-548-1561,WhatsApp,False,
549,176,8070,TICKET-549-3903,WhatsApp,True,2025-03-14 07:32:55
550,177,431481,TICKET-550-9305,App,True,2025-03-06 04:41:14
551,178,662985,TICKET-551-6362,App,False,
552,178,662962,TICKET-552-9037,App,True,2025-03-06 00:56:43
553,179,17881,TICKET-553-4897,App,False,2025-03-28 15:01:33
554,179,17898,TICKET-554-3331,App,False,
555,179,17942,TICKET-555-3794,WhatsApp,True,2025-03-28 15:01:33
556,179,17939,TICKET-556-1037,WhatsApp,True,
557,179,17873,TICKET-557-8982,App,True,2025-03-28 15:01:33
558,180,809032,TICKET-558-9568,App,True,2025-03-02 04:28:03
559,180,809170,TICKET-559-1641,WhatsApp,False,2025-03-02 04:28:03
560,180,809158,TICKET-560-1612,WhatsApp,False,2025-03-02 04:28:03
561,181,551218,TICKET-561-3392,App,False,2025-02-07 01:38:43
562,182,5177,TICKET-562-5336,App,False,
563,182,5209,TICKET-563-9240,WhatsApp,True,2025-02-24 20:43:11
564,182,5148,TICKET-564-6651,App,True,2025-02-24 20:43:11
565,183,100899,TICKET-565-9385,App,True,2025-02-09 04:27:51
566,183,100890,TICKET-566-6915,WhatsApp,True,2025-02-09 04:27:51
567,183,100922,TICKET-567-2719,App,False,2025-02-09 04:27:51
568,183,100880,TICKET-568-7517,WhatsApp,True,
569,184,84983,TICKET-569-3899,App,False,2025-02-06 18:00:44
570,185,252765,TICKET-570-3069,WhatsApp,False,2025-02-17 00:02:29
571,186,823185,TICKET-571-7155,WhatsApp,True,2025-04-05 10:00:09
572,186,823144,TICKET-572-6812,App,True,2025-04-05 10:00:09
573,186,823143,TICKET-573-2479,WhatsApp,False,2025-04-05 10:00:09
574,186,823028,TICKET-574-7156,WhatsApp,True,2025-04-05 10:00:09
575,187,552470,TICKET-575-6095,App,True,2025-03-10 20:44:49
576,187,552452,TICKET-576-2607,App,False,2025-03-10 20:44:49
577,187,552283,TICKET-577-9680,WhatsApp,False,2025-03-10 20:44:49
578,187,552499,TICKET-578-9517,WhatsApp,True,2025-03-10 20:44:49
579,188,577723,TICKET-579-1532,App,True,2025-03-08 11:00:58
580,188,577511,TICKET-580-7563,App,True,2025-03-08 11:00:58
581,188,577602,TICKET-581-2672,WhatsApp,True,2025-03-08 11:00:58
582,188,577736,TICKET-582-5955,App,False,2025-03-08 11:00:58
583,188,577725,TICKET-583-8999,App,False,2025-03-08 11:00:58
584,189,786890,TICKET-584-6031,App,False,2025-03-14 11:37:25
585,189,786796,TICKET-585-3527,App,True,2025-03-14 11:37:25
586,189,786813,TICKET-586-8143,App,False,
587,189,786804,TICKET-587-3210,App,True,
588,189,786945,TICKET-588-1964,WhatsApp,True,
589,190,484281,TICKET-589-8266,WhatsApp,False,2025-03-28 13:08:32
590,190,484317,TICKET-590-1865,WhatsApp,False,
591,190,484318,TICKET-591-1460,App,False,2025-03-28 13:08:32
592,191,796717,TICKET-592-4374,App,True,2025-03-18 07:44:39
593,191,796587,TICKET-593-4780,WhatsApp,False,
594,191,796528,TICKET-594-3824,WhatsApp,True,2025-03-18 07:44:39
595,192,260992,TICKET-595-4032,WhatsApp,False,2025-02-12 21:36:06
596,193,372564,TICKET-596-5413,App,True,
597,193,372731,TICKET-597-9875,WhatsApp,True,2025-03-14 09:22:41
598,194,539503,TICKET-598-9951,App,True,2025-03-22 14:24:35
599,194,539720,TICKET-599-3303,WhatsApp,True,2025-03-22 14:24:35
600,194,539660,TICKET-600-8202,App,False,2025-03-22 14:24:35
601,194,539568,TICKET-601-6295,WhatsApp,True,2025-03-22 14:24:35
602,194,539725,TICKET-602-9289,App,False,2025-03-22 14:24:35
603,195,295450,TICKET-603-3957,WhatsApp,False,2025-03-23 11:35:41
604,195,295578,TICKET-604-1144,App,False,2025-03-23 11:35:41
605,195,295599,TICKET-605-9108,App,False,2025-03-23 11:35:41
606,196,256586,TICKET-606-8874,WhatsApp,True,2025-02-23 18:30:28
607,196,256414,TICKET-607-7065,App,True,2025-02-23 18:30:28
608,196,256561,TICKET-608-1678,WhatsApp,True,2025-02-23 18:30:28
609,196,256528,TICKET-609-8148,WhatsApp,False,
610,197,334080,TICKET-610-2612,WhatsApp,False,2025-03-12 13:12:17
611,197,334094,TICKET-611-8960,WhatsApp,False,2025-03-12 13:12:17
612,197,334183,TICKET-612-4733,WhatsApp,False,
613,197,334084,TICKET-613-4882,WhatsApp,True,2025-03-12 13:12:17
614,197,334187,TICKET-614-5758,WhatsApp,True,
615,198,21003,TICKET-615-7087,App,False,2025-04-04 11:22:25
616,198,21098,TICKET-616-7363,WhatsApp,False,2025-04-04 11:22:25
617,198,21007,TICKET-617-7994,App,True,
618,198,21062,TICKET-618-2867,WhatsApp,False,2025-04-04 11:22:25
619,199,430217,TICKET-619-7728,App,False,2025-03-14 12:19:27
620,199,430162,TICKET-620-7348,WhatsApp,False,2025-03-14 12:19:27
621,199,430142,TICKET-621-2696,WhatsApp,False,2025-03-14 12:19:27
622,200,720785,TICKET-622-8676,App,False,
623,201,117148,TICKET-623-7199,WhatsApp,True,2025-04-01 08:57:09
624,201,117098,TICKET-624-6725,WhatsApp,True,2025-04-01 08:57:09
625,201,117143,TICKET-625-7240,App,False,2025-04-01 08:57:09
626,201,117138,TICKET-626-7462,WhatsApp,True,2025-04-01 08:57:09
627,202,39494,TICKET-627-7129,App,False,
628,202,39480,TICKET-628-7841,App,True,2025-02-25 17:11:41
629,203,563127,TICKET-629-9434,App,False,2025-04-04 00:23:20
630,203,563119,TICKET-630-6112,WhatsApp,True,2025-04-04 00:23:20
631,203,563060,TICKET-631-5113,WhatsApp,False,
632,203,563028,TICKET-632-8500,App,False,2025-04-04 00:23:20
633,204,577801,TICKET-633-9835,App,False,2025-02-10 02:22:07
634,204,577838,TICKET-634-1039,WhatsApp,False,
635,204,577756,TICKET-635-1074,WhatsApp,False,2025-02-10 02:22:07
636,205,499962,TICKET-636-2652,WhatsApp,False,2025-02-12 15:44:16
637,205,499837,TICKET-637-3393,WhatsApp,True,
638,205,499968,TICKET-638-2397,WhatsApp,False,2025-02-12 15:44:16
639,206,327377,TICKET-639-9687,WhatsApp,False,2025-03-21 14:45:33
640,206,327206,TICKET-640-6345,WhatsApp,True,
641,206,327398,TICKET-641-5815,App,False,
642,206,327308,TICKET-642-3143,WhatsApp,False,2025-03-21 14:45:33
643,207,720892,TICKET-643-7532,App,True,
644,207,720984,TICKET-644-6250,WhatsApp,True,2025-03-26 01:18:14
645,207,720995,TICKET-645-7843,WhatsApp,False,2025-03-26 01:18:14
646,207,720827,TICKET-646-9146,App,False,2025-03-26 01:18:14
647,207,720841,TICKET-647-8437,WhatsApp,False,2025-03-26 01:18:14
648,208,647498,TICKET-648-6321,WhatsApp,False,
649,208,647319,TICKET-649-5125,App,True,2025-02-18 23:02:17
650,208,647376,TICKET-650-5536,WhatsApp,False,
651,208,647252,TICKET-651-3178,WhatsApp,False,2025-02-18 23:02:17
652,208,647341,TICKET-652-4866,App,False,2025-02-18 23:02:17
653,209,780763,TICKET-653-4165,App,True,
654,209,780792,TICKET-654-9168,App,True,2025-02-18 03:31:53
655,210,204508,TICKET-655-3067,WhatsApp,False,2025-03-03 10:29:16
656,210,204464,TICKET-656-2728,WhatsApp,True,2025-03-03 10:29:16
657,210,204499,TICKET-657-1956,App,True,
658,211,838192,TICKET-658-6759,WhatsApp,True,
659,211,838003,TICKET-659-8298,WhatsApp,True,
660,211,838068,TICKET-660-2309,App,False,2025-02-28 19:24:48
661,211,838076,TICKET-661-5340,App,False,
662,211,838069,TICKET-662-3186,WhatsApp,True,2025-02-28 19:24:48
663,212,800425,TICKET-663-6288,App,True,
664,213,845011,TICKET-664-6643,App,False,2025-03-29 19:33:54
665,213,845122,TICKET-665-3326,App,True,2025-03-29 19:33:54
666,213,845249,TICKET-666-7608,App,False,2025-03-29 19:33:54
667,213,845229,TICKET-667-2549,App,False,
668,214,28035,TICKET-668-1819,App,False,2025-02-05 08:54:07
669,214,28006,TICKET-669-4705,WhatsApp,False,2025-02-05 08:54:07
670,215,848483,TICKET-670-3126,WhatsApp,True,2025-04-01 14:50:47
671,215,848344,TICKET-671-5654,WhatsApp,False,
672,215,848490,TICKET-672-3075,App,False,2025-04-01 14:50:47
673,216,345253,TICKET-673-8607,WhatsApp,False,2025-03-07 18:31:49
674,216,345387,TICKET-674-1415,App,True,2025-03-07 18:31:49
675,216,345223,TICKET-675-3713,App,False,2025-03-07 18:31:49
676,217,585733,TICKET-676-1289,WhatsApp,False,2025-02-22 01:29:11
677,217,585522,TICKET-677-6714,App,True,2025-02-22 01:29:11
678,218,621430,TICKET-678-5918,App,True,2025-02-11 08:13:43
679,218,621399,TICKET-679-5874,App,False,2025-02-11 08:13:43
680,218,621387,TICKET-680-8226,App,False,2025-02-11 08:13:43
681,218,621376,TICKET-681-8206,App,True,2025-02-11 08:13:43
682,219,92630,TICKET-682-1816,WhatsApp,True,
683,219,92578,TICKET-683-6646,WhatsApp,True,
684,219,92683,TICKET-684-8945,App,False,2025-02-20 13:08:12
685,219,92576,TICKET-685-8579,App,True,
686,219,92695,TICKET-686-2472,WhatsApp,True,
687,220,170851,TICKET-687-4789,App,False,2025-03-24 17:21:08
688,220,170909,TICKET-688-4485,WhatsApp,True,
689,221,56081,TICKET-689-4585,App,True,2025-02-20 14:05:29
690,221,55972,TICKET-690-4878,App,False,
691,222,175759,TICKET-691-2069,App,False,
692,222,175762,TICKET-692-8955,WhatsApp,False,
693,222,175798,TICKET-693-9333,WhatsApp,False,2025-03-06 04:41:38
694,222,175654,TICKET-694-8829,App,True,2025-03-06 04:41:38
695,223,72253,TICKET-695-9906,App,True,2025-02-25 16:43:54
696,224,598426,TICKET-696-8737,WhatsApp,False,2025-03-28 23:34:16
697,224,598469,TICKET-697-2792,App,False,2025-03-28 23:34:16
698,224,598409,TICKET-698-7995,App,True,2025-03-28 23:34:16
699,225,559522,TICKET-699-7761,App,False,2025-03-12 11:04:30
700,225,559665,TICKET-700-7273,App,False,2025-03-12 11:04:30
701,226,803332,TICKET-701-7514,App,False,
702,227,240376,TICKET-702-8712,App,True,
703,227,240363,TICKET-703-2833,WhatsApp,True,2025-03-28 00:11:19
704,228,768103,TICKET-704-7372,App,True,2025-04-03 10:27:20
705,229,39612,TICKET-705-2819,App,False,2025-03-22 04:38:37
706,229,39696,TICKET-706-6187,WhatsApp,True,
707,229,39667,TICKET-707-3053,App,True,2025-03-22 04:38:37
708,229,39629,TICKET-708-1966,WhatsApp,False,2025-03-22 04:38:37
709,230,178890,TICKET-709-1358,App,False,
710,230,178841,TICKET-710-6495,App,True,
711,230,178958,TICKET-711-8142,App,False,2025-02-24 03:46:09
712,231,441173,TICKET-712-4575,WhatsApp,True,2025-03-15 12:38:50
713,231,441227,TICKET-713-6291,WhatsApp,False,
714,231,441053,TICKET-714-1877,App,True,
715,231,441194,TICKET-715-2421,WhatsApp,True,2025-03-15 12:38:50
716,232,265724,TICKET-716-1101,App,True,2025-02-25 15:41:02
717,232,265610,TICKET-717-1864,App,True,2025-02-25 15:41:02
718,233,257973,TICKET-718-4651,App,False,2025-03-17 15:39:52
719,233,257889,TICKET-719-1772,App,True,2025-03-17 15:39:52
720,234,503086,TICKET-720-1246,App,True,2025-02-07 05:32:32
721,235,647630,TICKET-721-2353,WhatsApp,False,2025-02-15 02:52:52
722,235,647740,TICKET-722-4968,App,False,2025-02-15 02:52:52
723,236,268410,TICKET-723-8794,App,False,2025-03-26 18:40:18
724,237,11342,TICKET-724-2386,WhatsApp,False,2025-03-02 04:41:13
725,237,11390,TICKET-725-4009,App,False,2025-03-02 04:41:13
726,237,11392,TICKET-726-3244,App,False,2025-03-02 04:41:13
727,237,11351,TICKET-727-7659,WhatsApp,False,2025-03-02 04:41:13
728,237,11258,TICKET-728-6517,App,True,2025-03-02 04:41:13
729,238,66213,TICKET-729-4010,WhatsApp,False,2025-03-25 10:37:32
730,238,66278,TICKET-730-1096,App,True,
731,238,66162,TICKET-731-8724,App,True,2025-03-25 10:37:32
732,239,405997,TICKET-732-9365,WhatsApp,False,
733,240,657527,TICKET-733-7395,App,True,2025-04-03 21:14:22
734,240,657566,TICKET-734-4977,App,True,2025-04-03 21:14:22
735,241,384625,TICKET-735-2780,App,True,2025-02-07 19:52:43
736,241,384572,TICKET-736-3495,WhatsApp,False,
737,241,384633,TICKET-737-3607,App,True,2025-02-07 19:52:43
738,241,384579,TICKET-738-3090,App,True,2025-02-07 19:52:43
739,241,384603,TICKET-739-7571,WhatsApp,True,2025-02-07 19:52:43
740,242,332997,TICKET-740-7996,WhatsApp,True,2025-04-04 18:36:29
741,242,332893,TICKET-741-3224,App,False,2025-04-04 18:36:29
742,242,332826,TICKET-742-7312,App,True,2025-04-04 18:36:29
743,242,332834,TICKET-743-6183,WhatsApp,True,2025-04-04 18:36:29
744,242,332992,TICKET-744-5871,WhatsApp,True,2025-04-04 18:36:29
745,243,498281,TICKET-745-2600,App,False,2025-02-06 01:27:56
746,243,498298,TICKET-746-9557,App,False,
747,243,498496,TICKET-747-1452,App,False,
748,244,67664,TICKET-748-4279,WhatsApp,False,2025-02-26 20:03:45
749,245,527144,TICKET-749-6949,App,False,
750,245,527175,TICKET-750-8601,WhatsApp,True,2025-03-29 05:47:58
751,245,527071,TICKET-751-5226,WhatsApp,True,2025-03-29 05:47:58
752,246,176425,TICKET-752-7448,App,False,2025-03-30 21:11:25
753,246,176493,TICKET-753-6741,WhatsApp,True,
754,246,176554,TICKET-754-7072,App,True,2025-03-30 21:11:25
755,246,176510,TICKET-755-5682,App,False,2025-03-30 21:11:25
756,246,176404,TICKET-756-8177,WhatsApp,True,
757,247,107852,TICKET-757-8044,WhatsApp,True,2025-04-02 16:50:11
758,248,469016,TICKET-758-6901,App,False,
759,248,469057,TICKET-759-6301,WhatsApp,False,
760,248,469013,TICKET-760-9427,App,True,2025-03-18 04:59:53
761,248,469091,TICKET-761-3553,WhatsApp,True,
762,248,469232,TICKET-762-4304,App,True,2025-03-18 04:59:53
763,249,418540,TICKET-763-3062,App,False,
764,249,418631,TICKET-764-5631,WhatsApp,True,
765,249,418543,TICKET-765-1159,WhatsApp,False,2025-04-01 14:37:16
766,249,418675,TICKET-766-9318,WhatsApp,True,2025-04-01 14:37:16
767,250,337226,TICKET-767-3491,WhatsApp,True,
768,250,337400,TICKET-768-4426,App,True,
769,250,337396,TICKET-769-5802,WhatsApp,False,2025-03-23 18:00:25
770,251,498867,TICKET-770-1239,App,True,2025-03-06 04:54:55
771,251,498847,TICKET-771-5564,WhatsApp,False,2025-03-06 04:54:55
772,251,498804,TICKET-772-7670,App,True,2025-03-06 04:54:55
773,251,498934,TICKET-773-7271,WhatsApp,True,
774,252,746203,TICKET-774-8987,WhatsApp,True,2025-03-28 16:55:25
775,253,47943,TICKET-775-6332,WhatsApp,True,
776,253,47862,TICKET-776-9793,App,True,
777,253,47916,TICKET-777-1756,App,False,2025-03-29 01:28:14
778,253,47935,TICKET-778-7322,App,False,2025-03-29 01:28:14
779,253,47876,TICKET-779-7272,App,False,2025-03-29 01:28:14
780,254,737470,TICKET-780-5380,App,False,
781,254,737466,TICKET-781-3610,WhatsApp,False,
782,254,737266,TICKET-782-2559,WhatsApp,False,2025-03-08 18:48:56
783,254,737364,TICKET-783-3843,WhatsApp,True,2025-03-08 18:48:56
